entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction,t_entry,t_exit,src_card
60685,60985,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1513188000000000000,1514268000000000000,XAUUSD_H6
61153,61405,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1514872800000000000,1515780000000000000,XAUUSD_H6
61657,61693,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1516687200000000000,1516816800000000000,XAUUSD_H6
62161,62197,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1518501600000000000,1518631200000000000,XAUUSD_H6
62467,62503,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1519603200000000000,1519732800000000000,XAUUSD_H6
62635,62911,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1520208000000000000,1521201600000000000,XAUUSD_H6
63031,63079,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1521633600000000000,1521806400000000000,XAUUSD_H6
63361,63385,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1522821600000000000,1522908000000000000,XAUUSD_H6
63505,63541,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1523340000000000000,1523469600000000000,XAUUSD_H6
63699,63755,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1524038400000000000,1524240000000000000,XAUUSD_H8
64147,64351,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1525651200000000000,1526385600000000000,XAUUSD_H6
64561,65095,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1527141600000000000,1529064000000000000,XAUUSD_H6
65527,65767,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1530619200000000000,1531483200000000000,XAUUSD_H6
66051,66203,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1532505600000000000,1533052800000000000,XAUUSD_H8
66439,66511,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1533902400000000000,1534161600000000000,XAUUSD_H6
66685,66865,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1534788000000000000,1535436000000000000,XAUUSD_H6
67081,67207,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1536213600000000000,1536667200000000000,XAUUSD_H6
67237,67573,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1536775200000000000,1537984800000000000,XAUUSD_H6
67711,67855,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1538481600000000000,1539000000000000000,XAUUSD_H6
67927,68695,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1539259200000000000,1542024000000000000,XAUUSD_H12
68779,69227,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1542326400000000000,1543939200000000000,XAUUSD_H8
69259,69707,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1544054400000000000,1545667200000000000,XAUUSD_H8
69771,70531,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1545897600000000000,1548633600000000000,XAUUSD_H8
70547,71067,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1548691200000000000,1550563200000000000,XAUUSD_H8
71473,71773,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1552024800000000000,1553104800000000000,XAUUSD_H6
71779,71797,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1553126400000000000,1553191200000000000,XAUUSD_H6
71887,71959,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1553515200000000000,1553774400000000000,XAUUSD_H6
72211,72415,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1554681600000000000,1555416000000000000,XAUUSD_H6
72643,73495,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1556236800000000000,1559304000000000000,XAUUSD_H6
