signal_bar,entry_bar,exit_bar,entry_price,exit_price,direction,outcome,pnl,bars_held,sl_dist,kelly_w
188174,188175,188205,1.18518,1.186964353561895,long,win,0.0017843535618951023,30,0.0017843535618951329,1.3452027415234662
188236,188237,188253,1.18775,1.188985186712414,long,win,0.0012351867124138494,16,0.0012351867124138784,1.3452027415234662
188342,188343,188347,1.20154,1.1989897526165632,long,loss,-0.002550247383436899,4,0.002550247383436837,1.3452027415234662
188347,188348,188367,1.19877,1.2012221895299176,long,win,0.002452189529917659,19,0.0024521895299175764,1.3452027415234662
188372,188373,188374,1.19996,1.197628978858219,long,loss,-0.0023310211417808535,1,0.0023310211417807833,1.3452027415234662
188523,188524,188532,1.19658,1.1948625159474484,long,loss,-0.0017174840525515656,8,0.0017174840525515883,1.3452027415234662
189099,189100,189106,1.18129,1.182196092994317,long,win,0.0009060929943169871,6,0.0009060929943170097,1.3452027415234662
189118,189119,189127,1.18199,1.1830731120149416,long,win,0.0010831120149414897,8,0.0010831120149415753,1.3452027415234662
189195,189196,189202,1.19115,1.190080909169878,long,loss,-0.001069090830121855,6,0.001069090830121858,1.3452027415234662
189202,189203,189214,1.1904,1.1913042949799717,long,win,0.0009042949799717981,11,0.0009042949799718823,1.3452027415234662
189587,189588,189635,1.18618,1.18599,short,win,0.00018999999999991246,47,0.0010759796119080207,1.6629962403711775
189643,189644,189650,1.18577,1.1850062959030014,short,win,0.000763704096998552,6,0.0009334161185537156,1.6629962403711775
189664,189665,189685,1.18504,1.1844418774151921,short,win,0.0005981225848079585,20,0.0007310387147652863,1.6629962403711775
189707,189708,189711,1.18429,1.1837394934436554,short,win,0.0005505065563446987,3,0.000672841346643437,1.6629962403711775
189717,189718,189721,1.18384,1.1847199228300704,short,loss,-0.0008799228300704343,3,0.0008799228300703908,1.6629962403711775
189745,189746,189748,1.18074,1.1823069894808895,short,loss,-0.0015669894808896245,2,0.0015669894808895493,1.6629962403711775
189800,189801,189808,1.18414,1.1836319956381112,short,win,0.000508004361888803,7,0.0006208942200862902,1.6629962403711775
189809,189810,189828,1.18334,1.1840697515690606,short,loss,-0.0007297515690605216,18,0.0007297515690605932,1.6629962403711775
189871,189872,189900,1.17875,1.179737563992919,short,loss,-0.000987563992919105,28,0.0009875639929190806,1.6629962403711775
190548,190549,190553,1.17685,1.1791176495593563,short,loss,-0.0022676495593563217,4,0.002267649559356378,1.6629962403711775
190554,190555,190570,1.17902,1.17722665603565,short,win,0.001793343964350047,15,0.0021918648453167415,1.6629962403711775
190588,190589,190596,1.17435,1.1724141113297029,short,win,0.0019358886702971478,7,0.0023660861525853357,1.6629962403711775
190691,190692,190700,1.15976,1.1577520854209429,short,win,0.002007914579057024,8,0.0024541178188473745,1.6629962403711775
191123,191124,191125,1.16153,1.1633943588424005,long,win,0.0018643588424005486,1,0.001864358842400477,1.3452027415234662
191136,191137,191147,1.16105,1.1627590415818392,long,win,0.0017090415818392657,10,0.0017090415818392926,1.3452027415234662
191584,191585,191600,1.15066,1.1489456946261831,long,loss,-0.0017143053738168934,15,0.0017143053738169361,1.3452027415234662
191686,191687,191718,1.15358,1.1545937346900927,long,win,0.0010137346900926936,31,0.001013734690092625,1.3452027415234662
191893,191894,191909,1.15682,1.1554351789323303,long,loss,-0.0013848210676696837,15,0.0013848210676697596,1.3452027415234662
191957,191958,191971,1.15632,1.1540349303956534,long,loss,-0.0022850696043466012,13,0.0022850696043465596,1.3452027415234662
191972,191973,192002,1.15594,1.1535837295794822,long,loss,-0.002356270420517781,29,0.002356270420517689,1.3452027415234662
192266,192267,192284,1.15595,1.1569020677634825,short,loss,-0.0009520677634824448,17,0.0009520677634823406,1.2182789089760349
192289,192290,192293,1.15619,1.155139327992101,short,win,0.0010506720078991005,3,0.0008890301605300625,1.2182789089760349
192295,192296,192313,1.15571,1.154190007553749,short,win,0.0015199924462510062,17,0.001286147454520138,1.2182789089760349
192359,192360,192394,1.1535900000000001,1.1517754224062573,short,win,0.0018145775937428166,34,0.0015354118100899883,1.2182789089760349
192397,192398,192410,1.15216,1.1507486881845654,short,win,0.001411311815434635,12,0.0011941869207523809,1.2182789089760349
192426,192427,192451,1.15177,1.1493575566772352,short,win,0.0024124433227648012,24,0.002041298196185589,1.2182789089760349
192852,192853,192870,1.15304,1.1538526283561417,short,loss,-0.0008126283561415981,17,0.0008126283561415893,1.2182789089760349
193913,193914,193928,1.17592,1.1770846419812782,short,loss,-0.0011646419812780806,14,0.0011646419812780231,1.2182789089760349
194042,194043,194054,1.17655,1.175302511023571,short,win,0.001247488976428901,11,0.001055567595439814,1.2182789089760349
194130,194131,194138,1.1746,1.173160205809457,short,win,0.0014397941905430756,7,0.0012182873919980087,1.2182789089760349
194284,194285,194297,1.16853,1.1673438368516178,short,win,0.0011861631483822688,12,0.0010036765101696927,1.2182789089760349
194305,194306,194314,1.16802,1.1688098966003548,short,loss,-0.000789896600354778,8,0.0007898966003547788,1.2182789089760349
194495,194496,194500,1.17088,1.170033417645915,short,win,0.0008465823540848572,4,0.0007163389149948574,1.2182789089760349
194529,194530,194539,1.16997,1.1715045632693095,short,loss,-0.0015345632693095634,9,0.0015345632693094986,1.2182789089760349
194584,194585,194593,1.17077,1.1697379961366206,short,win,0.001032003863379538,8,0.0008732340382443052,1.2182789089760349
194600,194601,194624,1.17034,1.1692356704565272,short,win,0.0011043295434727263,23,0.0009344326906307952,1.2182789089760349
194633,194634,194639,1.1697,1.167958944038011,short,win,0.0017410559619890353,5,0.0014732011986061347,1.2182789089760349
194953,194954,194960,1.16901,1.1680204943148609,short,win,0.0009895056851392248,6,0.0008372740412715728,1.2182789089760349
194960,194961,194964,1.16801,1.168821947636295,short,loss,-0.0008119476362951072,3,0.0008119476362951375,1.2182789089760349
194964,194965,194974,1.16881,1.167837825262857,short,win,0.0009721747371429501,9,0.0008226093929670912,1.2182789089760349
195250,195251,195267,1.17307,1.1740798990695291,short,loss,-0.0010098990695290855,16,0.0010098990695291082,1.2182789089760349
195509,195510,195557,1.17368,1.1722780363513983,short,win,0.0014019636486017895,47,0.001186276933432237,1.2182789089760349
