signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,t_entry,t_exit,src_card
57133,1027243,1027987,short,1902.12,1907.3737486897808,loss,-55.83748689780877,52.53748689780924,12,1602871200000000000,1603094400000000000,H1
114110,1030405,1030489,long,1908.18,1905.2852878121528,loss,-32.247121878472896,28.94712187847393,12,1603819800000000000,1603845000000000000,M30
57310,1030627,1030639,short,1899.87,1894.1207734791644,win,54.19226520835464,35.53292040071422,1,1603886400000000000,1603890000000000000,H1
115847,1046071,1046071,long,1888.64,1894.1720408830763,win,52.02040883076207,34.1906111438584,0,1608519600000000000,1608519600000000000,M30
116746,1054711,1054729,long,1843.49,1848.358896342816,win,45.388963428155606,30.092066395646693,3,1611111600000000000,1611117000000000000,M30
117610,1062523,1062535,long,1826.24,1823.6603140518991,loss,-29.0968594810086,25.79685948100757,2,1613455200000000000,1613458800000000000,M30
59051,1062619,1062619,short,1816.02,1808.955800595964,win,67.34199404036117,43.66007048229976,0,1613484000000000000,1613484000000000000,H1
118185,1067293,1067293,short,1708.31,1699.383845407535,win,85.96154592464855,55.167828136370666,0,1614886200000000000,1614886200000000000,M30
118519,1070557,1070605,long,1732.26,1736.8249281413582,win,42.34928141358223,28.21340013200386,8,1615865400000000000,1615879800000000000,M30
120028,1084387,1084417,long,1770.7,1774.9239135806497,win,38.93913580649651,26.10576996693267,5,1620014400000000000,1620023400000000000,M30
120034,1084423,1084435,long,1774.79,1772.360414854621,loss,-27.59585145378951,24.29585145378902,2,1620025200000000000,1620028800000000000,M30
122215,1103473,1103473,long,1805.89,1810.5831819333048,win,43.63181933304686,29.006068809052334,0,1625740200000000000,1625740200000000000,M30
61677,1109383,1109443,long,1808.63,1815.543430298567,win,65.83430298566937,42.72824659188508,4,1627513200000000000,1627531200000000000,H1
123070,1111183,1111261,long,1812.85,1811.098379784396,loss,-20.816202156041346,17.516202156041444,13,1628053200000000000,1628076600000000000,M30
123084,1111267,1111273,short,1811.28,1812.9937002175657,loss,-20.437002175657017,17.137002175656626,1,1628078400000000000,1628080200000000000,M30
62066,1116619,1116643,short,1778.13,1781.7540845323265,loss,-39.54084532326378,36.24084532326407,2,1629684000000000000,1629691200000000000,H1
123746,1117183,1117213,short,1802.52,1799.0980762300464,win,30.91923769953537,21.14909622962588,5,1629853200000000000,1629862200000000000,M30
125296,1131055,1131091,long,1756.04,1759.7311930822946,win,33.61193082294604,22.81330705991678,6,1634014800000000000,1634025600000000000,M30
130957,1181587,1181593,long,1934.97,1940.114173712811,win,48.141737128109256,31.79340984431994,1,1649174400000000000,1649176200000000000,M30
131270,1184137,1184149,short,1968.17,1971.387661220301,loss,-35.47661220300897,32.17661220300819,2,1649939400000000000,1649943000000000000,M30
131617,1187767,1187779,long,1906.37,1902.8388601447307,loss,-38.61139855269202,35.311398552692474,2,1651028400000000000,1651032000000000000,M30
67258,1209463,1209523,short,1736.63,1740.8753362253992,loss,-45.75336225399114,42.45336225399186,5,1657537200000000000,1657555200000000000,H1
134593,1214137,1214137,short,1716.84,1712.6908216396348,win,38.19178360365113,25.6438712012677,0,1658939400000000000,1658939400000000000,M30
135884,1225783,1225783,long,1713.72,1716.703949486399,win,26.539494863992967,18.4422094338644,0,1662433200000000000,1662433200000000000,M30
136194,1228303,1228411,short,1697.45,1692.588295082954,win,45.31704917045927,30.04762000646376,16,1663189200000000000,1663221600000000000,M30
69372,1246531,1246555,short,1769.67,1762.2495111115177,win,70.90488888482396,45.86210685094239,2,1668657600000000000,1668664800000000000,H1
138331,1246969,1246969,short,1755.21,1750.073743455584,win,48.062565444160285,31.744478024820538,0,1668789000000000000,1668789000000000000,M30
139230,1255021,1255027,long,1785.58,1782.5480024739895,loss,-33.619975260104,30.319975260104663,1,1671204600000000000,1671206400000000000,M30
139943,1262413,1262413,long,1879.76,1883.6809124986096,win,35.90912498609596,24.233080955559878,0,1673422200000000000,1673422200000000000,M30
