signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,t_entry,t_exit,src_card
9766,74444,74459,short,1864.7,1875.8550584,loss,-114.85058399999916,111.55058400000019,2,1695945600000000000,1696003200000000000,XAUUSD_H8
9769,74466,74489,short,1847.6,1824.0811150831998,win,231.8888491680006,114.28029600000018,3,1696204800000000000,1696291200000000000,XAUUSD_H8
9787,74603,74679,long,1860.92,1886.0564087072,win,248.0640870719996,122.13998400000015,10,1696896000000000000,1697184000000000000,XAUUSD_H8
9798,74687,74740,long,1913.21,1939.0170829184,win,254.77082918400055,125.39884800000014,7,1697212800000000000,1697587200000000000,XAUUSD_H8
9806,74747,74778,long,1938.02,1965.069479408,win,267.19479408000024,131.4357600000001,4,1697616000000000000,1697731200000000000,XAUUSD_H8
9811,74786,74839,long,1974.88,1961.2739248,loss,-139.3607520000008,136.06075200000004,7,1697760000000000000,1698134400000000000,XAUUSD_H8
9829,74924,74963,long,2002.57,1987.216324,loss,-156.83675999999952,153.5367600000001,5,1698624000000000000,1698768000000000000,XAUUSD_H8
9853,75108,75192,short,1949.48,1965.8783696,loss,-167.28369600000025,163.98369599999998,11,1699488000000000000,1699977600000000000,XAUUSD_H8
9865,75200,75299,long,1962.42,1997.6586680688001,win,349.0866806880005,171.22773599999994,13,1700006400000000000,1700553600000000000,XAUUSD_H8
9879,75307,75419,long,1997.7,2032.5535932192001,win,345.2359321920009,169.35662399999998,15,1700582400000000000,1701187200000000000,XAUUSD_H8
9907,75519,75618,short,2029.32,1993.2564707136,win,357.335292863999,175.2358079999999,13,1701734400000000000,1702281600000000000,XAUUSD_H8
9922,75634,75672,short,1982.01,1999.3719096,loss,-176.9190959999999,173.6190959999999,5,1702339200000000000,1702483200000000000,XAUUSD_H8
9928,75680,75795,long,2025.05,2036.07,win,106.89999999999982,175.21418399999988,15,1702512000000000000,1703116800000000000,XAUUSD_H8
9948,75833,75948,long,2067.27,2058.76,loss,-88.39999999999763,175.4113439999999,15,1703260800000000000,1704211200000000000,XAUUSD_H8
10035,76498,76521,short,2015.78,2032.317272,loss,-168.6727200000003,165.3727199999999,3,1707148800000000000,1707235200000000000,XAUUSD_H8
10096,76965,77003,long,2114.25,2143.4560032768,win,288.76003276799946,141.91449599999982,5,1709596800000000000,1709740800000000000,XAUUSD_H8
10102,77011,77041,long,2147.92,2177.5825434112,win,293.3254341119975,144.13286399999984,4,1709769600000000000,1709884800000000000,XAUUSD_H8
10108,77057,77088,long,2179.59,2164.6466712,loss,-152.7332880000002,149.43328799999983,4,1710115200000000000,1710230400000000000,XAUUSD_H8
10156,77425,77486,long,2279.89,2316.6027377344,win,363.8273773439998,178.39036799999965,8,1712102400000000000,1712332800000000000,XAUUSD_H8
10165,77494,77494,long,2322.85,2303.6228296,loss,-195.57170399999978,192.27170399999977,0,1712534400000000000,1712534400000000000,XAUUSD_H8
10177,77586,77601,long,2372.57,2350.6489880000004,loss,-222.51011999999793,219.21011999999985,2,1712880000000000000,1712937600000000000,XAUUSD_H8
10180,77609,77624,short,2355.85,2379.1618168,loss,-236.4181680000009,233.11816799999988,2,1713139200000000000,1713196800000000000,XAUUSD_H8
10183,77632,77670,long,2381.83,2357.3675319999998,loss,-247.92468000000173,244.62467999999987,5,1713225600000000000,1713369600000000000,XAUUSD_H8
10197,77739,77854,short,2336.6,2335.27,win,9.999999999999272,266.1380159999998,15,1713801600000000000,1714406400000000000,XAUUSD_H8
10215,77877,77992,short,2305.91,2313.73,loss,-81.50000000000163,276.86860799999994,15,1714492800000000000,1715097600000000000,XAUUSD_H8
10237,78046,78161,long,2346.25,2378.7,win,321.19999999999817,288.98695200000026,15,1715299200000000000,1715904000000000000,XAUUSD_H8
10264,78253,78366,short,2378.43,2335.09,win,430.0999999999969,289.3227600000002,15,1716422400000000000,1717027200000000000,XAUUSD_H8
10291,78458,78473,short,2326.62,2351.6895936,loss,-253.9959360000019,250.69593600000036,2,1717545600000000000,1717603200000000000,XAUUSD_H8
