entry_bar,exit_bar,pnl_pip,outcome,sl_pip,tp_pip,exit_kind,direction,t_entry,t_exit,src_card
313717,313725,-6.79999999999909,loss,307.89599999999876,307.89599999999876,0,long,1582543800000000000,1582551000000000000,XAUUSD-M30
314697,314701,35.89999999999846,win,160.52000000000058,160.52000000000058,0,long,1583425800000000000,1583429400000000000,XAUUSD-M15
314749,314753,78.50000000000064,win,160.52000000000058,160.52000000000058,0,long,1583472600000000000,1583476200000000000,XAUUSD-M15
318033,318037,-5.000000000000727,loss,160.52000000000058,160.52000000000058,0,long,1586428200000000000,1586431800000000000,XAUUSD-M15
319956,319960,-17.900000000000365,loss,160.52000000000058,160.52000000000058,0,long,1588158900000000000,1588162500000000000,XAUUSD-M15
319964,319968,19.499999999999726,win,160.52000000000058,160.52000000000058,0,long,1588166100000000000,1588169700000000000,XAUUSD-M15
319971,319975,-112.10000000000109,loss,160.52000000000058,160.52000000000058,0,long,1588172400000000000,1588176000000000000,XAUUSD-M15
320531,320535,-34.000000000001634,loss,160.52000000000058,160.52000000000058,0,long,1588676400000000000,1588680000000000000,XAUUSD-M15
320599,320603,-28.80000000000182,loss,160.52000000000058,160.52000000000058,0,long,1588737600000000000,1588741200000000000,XAUUSD-M15
320627,320635,-23.599999999999728,loss,307.89599999999876,307.89599999999876,0,long,1588762800000000000,1588770000000000000,XAUUSD-M30
320645,320653,-79.19999999999918,loss,307.89599999999876,307.89599999999876,0,long,1588779000000000000,1588786200000000000,XAUUSD-M30
320747,320751,1.8999999999998183,win,160.52000000000058,160.52000000000058,0,long,1588870800000000000,1588874400000000000,XAUUSD-M15
321430,321434,-18.20000000000009,loss,160.52000000000058,160.52000000000058,0,long,1589485500000000000,1589489100000000000,XAUUSD-M15
321436,321440,-17.299999999998636,loss,160.52000000000058,160.52000000000058,0,long,1589490900000000000,1589494500000000000,XAUUSD-M15
321442,321446,-29.700000000001,loss,160.52000000000058,160.52000000000058,0,long,1589496300000000000,1589499900000000000,XAUUSD-M15
321514,321518,27.099999999999635,win,160.52000000000058,160.52000000000058,0,long,1589561100000000000,1589564700000000000,XAUUSD-M15
321531,321739,31.400000000000272,win,307.89599999999876,307.89599999999876,0,long,1589576400000000000,1589763600000000000,XAUUSD-M30
322000,322004,-10.700000000000092,loss,160.52000000000058,160.52000000000058,0,long,1589998500000000000,1590002100000000000,XAUUSD-M15
322008,322012,18.800000000000363,win,160.52000000000058,160.52000000000058,0,long,1590005700000000000,1590009300000000000,XAUUSD-M15
322013,322017,-10.600000000000183,loss,160.52000000000058,160.52000000000058,0,long,1590010200000000000,1590013800000000000,XAUUSD-M15
322093,322097,-3.899999999999454,loss,160.52000000000058,160.52000000000058,0,long,1590082200000000000,1590085800000000000,XAUUSD-M15
322675,322679,21.100000000000545,win,160.52000000000058,160.52000000000058,0,long,1590606000000000000,1590609600000000000,XAUUSD-M15
323336,323340,-109.399999999999,loss,160.52000000000058,160.52000000000058,0,long,1591200900000000000,1591204500000000000,XAUUSD-M15
323355,323363,10.50000000000109,win,307.89599999999876,307.89599999999876,0,long,1591218000000000000,1591225200000000000,XAUUSD-M30
323434,323438,-15.200000000000546,loss,160.52000000000058,160.52000000000058,0,long,1591289100000000000,1591292700000000000,XAUUSD-M15
323525,323533,-123.10000000000018,loss,307.89599999999876,307.89599999999876,0,long,1591371000000000000,1591378200000000000,XAUUSD-M30
324029,324033,80.39999999999891,win,160.52000000000058,160.52000000000058,0,long,1591824600000000000,1591828200000000000,XAUUSD-M15
324103,324111,61.29999999999809,win,307.89599999999876,307.89599999999876,0,long,1591891200000000000,1591898400000000000,XAUUSD-M30
324187,324195,11.099999999998271,win,307.89599999999876,307.89599999999876,0,long,1591966800000000000,1591974000000000000,XAUUSD-M30
324201,324209,-75.30000000000045,loss,307.89599999999876,307.89599999999876,0,long,1591979400000000000,1591986600000000000,XAUUSD-M30
324428,324432,-6.599999999999272,loss,160.52000000000058,160.52000000000058,0,long,1592183700000000000,1592187300000000000,XAUUSD-M15
324475,324483,-11.099999999999728,loss,307.89599999999876,307.89599999999876,0,long,1592226000000000000,1592233200000000000,XAUUSD-M30
324485,324489,-21.99999999999891,loss,160.52000000000058,160.52000000000058,0,long,1592235000000000000,1592238600000000000,XAUUSD-M15
324581,324589,29.00000000000018,win,307.89599999999876,307.89599999999876,0,long,1592321400000000000,1592328600000000000,XAUUSD-M30
324776,324780,-69.4999999999989,loss,160.52000000000058,160.52000000000058,0,long,1592496900000000000,1592500500000000000,XAUUSD-M15
325166,325170,57.89999999999891,win,160.52000000000058,160.52000000000058,0,long,1592847900000000000,1592851500000000000,XAUUSD-M15
325184,325188,12.199999999999545,win,160.52000000000058,160.52000000000058,0,long,1592864100000000000,1592867700000000000,XAUUSD-M15
325213,325217,-6.100000000002001,loss,160.52000000000058,160.52000000000058,0,long,1592890200000000000,1592893800000000000,XAUUSD-M15
325262,325266,-0.6000000000001817,loss,160.52000000000058,160.52000000000058,0,long,1592934300000000000,1592937900000000000,XAUUSD-M15
325352,325356,36.20000000000046,win,160.52000000000058,160.52000000000058,0,long,1593015300000000000,1593018900000000000,XAUUSD-M15
325357,325365,-79.50000000000118,loss,307.89599999999876,307.89599999999876,0,long,1593019800000000000,1593027000000000000,XAUUSD-M30
325445,325453,-48.3,loss,307.89599999999876,307.89599999999876,0,long,1593099000000000000,1593106200000000000,XAUUSD-M30
326028,326032,-26.499999999999364,loss,160.52000000000058,160.52000000000058,0,long,1593623700000000000,1593627300000000000,XAUUSD-M15
328037,328041,-9.099999999999273,loss,160.52000000000058,160.52000000000058,0,long,1595431800000000000,1595435400000000000,XAUUSD-M15
328055,328063,16.400000000000272,win,307.89599999999876,307.89599999999876,0,long,1595448000000000000,1595455200000000000,XAUUSD-M30
328115,328119,41.7,win,160.52000000000058,160.52000000000058,0,long,1595502000000000000,1595505600000000000,XAUUSD-M15
328131,328139,50.10000000000146,win,307.89599999999876,307.89599999999876,0,long,1595516400000000000,1595523600000000000,XAUUSD-M30
329293,329297,67.09999999999964,win,160.52000000000058,160.52000000000058,0,long,1596562200000000000,1596565800000000000,XAUUSD-M15
332627,332635,-145.10000000000065,loss,307.89599999999876,307.89599999999876,0,long,1599562800000000000,1599570000000000000,XAUUSD-M30
332637,332641,-43.99999999999936,loss,160.52000000000058,160.52000000000058,0,long,1599571800000000000,1599575400000000000,XAUUSD-M15
332835,332843,62.000000000002004,win,307.89599999999876,307.89599999999876,0,long,1599750000000000000,1599757200000000000,XAUUSD-M30
332937,332941,-49.29999999999909,loss,160.52000000000058,160.52000000000058,0,long,1599841800000000000,1599845400000000000,XAUUSD-M15
333175,333183,58.900000000000276,win,307.89599999999876,307.89599999999876,0,long,1600056000000000000,1600063200000000000,XAUUSD-M30
333423,333427,-10.400000000000365,loss,160.52000000000058,160.52000000000058,0,long,1600279200000000000,1600282800000000000,XAUUSD-M15
333435,333439,-71.59999999999927,loss,160.52000000000058,160.52000000000058,0,long,1600290000000000000,1600293600000000000,XAUUSD-M15
333579,333587,19.29999999999991,win,307.89599999999876,307.89599999999876,0,long,1600419600000000000,1600426800000000000,XAUUSD-M30
333619,333627,-55.899999999999906,loss,307.89599999999876,307.89599999999876,0,long,1600455600000000000,1600462800000000000,XAUUSD-M30
333894,333898,-99.29999999999909,loss,160.52000000000058,160.52000000000058,0,long,1600703100000000000,1600706700000000000,XAUUSD-M15
334638,334642,-11.000000000002093,loss,160.52000000000058,160.52000000000058,0,long,1601372700000000000,1601376300000000000,XAUUSD-M15
334654,334658,4.499999999999727,win,160.52000000000058,160.52000000000058,0,long,1601387100000000000,1601390700000000000,XAUUSD-M15
334659,334663,-39.20000000000145,loss,160.52000000000058,160.52000000000058,0,long,1601391600000000000,1601395200000000000,XAUUSD-M15
334757,334765,-34.50000000000118,loss,307.89599999999876,307.89599999999876,0,long,1601479800000000000,1601487000000000000,XAUUSD-M30
334847,334855,54.2,win,307.89599999999876,307.89599999999876,0,long,1601560800000000000,1601568000000000000,XAUUSD-M30
334917,334925,210.09999999999917,win,307.89599999999876,307.89599999999876,0,long,1601623800000000000,1601631000000000000,XAUUSD-M30
335215,335219,48.80000000000037,win,160.52000000000058,160.52000000000058,0,long,1601892000000000000,1601895600000000000,XAUUSD-M15
335221,335225,36.29999999999809,win,160.52000000000058,160.52000000000058,0,long,1601897400000000000,1601901000000000000,XAUUSD-M15
335243,335247,8.700000000000454,win,160.52000000000058,160.52000000000058,0,long,1601917200000000000,1601920800000000000,XAUUSD-M15
335346,335350,13.499999999998362,win,160.52000000000058,160.52000000000058,0,long,1602009900000000000,1602013500000000000,XAUUSD-M15
335357,335365,-199.5000000000012,loss,307.89599999999876,307.89599999999876,0,long,1602019800000000000,1602027000000000000,XAUUSD-M30
336011,336015,19.599999999999635,win,160.52000000000058,160.52000000000058,0,long,1602608400000000000,1602612000000000000,XAUUSD-M15
336113,336121,-8.80000000000182,loss,307.89599999999876,307.89599999999876,0,long,1602700200000000000,1602707400000000000,XAUUSD-M30
336195,336199,10.700000000000909,win,160.52000000000058,160.52000000000058,0,long,1602774000000000000,1602777600000000000,XAUUSD-M15
336235,336243,-22.599999999998364,loss,307.89599999999876,307.89599999999876,0,long,1602810000000000000,1602817200000000000,XAUUSD-M30
337454,337458,-20.500000000000274,loss,160.52000000000058,160.52000000000058,0,long,1603907100000000000,1603910700000000000,XAUUSD-M15
337542,337546,17.099999999999635,win,160.52000000000058,160.52000000000058,0,long,1603986300000000000,1603989900000000000,XAUUSD-M15
337637,337641,-71.09999999999972,loss,160.52000000000058,160.52000000000058,0,long,1604071800000000000,1604075400000000000,XAUUSD-M15
337645,337653,-1.3999999999994541,loss,307.89599999999876,307.89599999999876,0,long,1604079000000000000,1604086200000000000,XAUUSD-M30
338067,338075,-39.900000000000816,loss,307.89599999999876,307.89599999999876,0,long,1604458800000000000,1604466000000000000,XAUUSD-M30
338891,338895,-5.2000000000005455,loss,160.52000000000058,160.52000000000058,0,long,1605200400000000000,1605204000000000000,XAUUSD-M15
339263,339267,39.49999999999973,win,160.52000000000058,160.52000000000058,0,long,1605535200000000000,1605538800000000000,XAUUSD-M15
339561,339565,50.89999999999846,win,160.52000000000058,160.52000000000058,0,long,1605803400000000000,1605807000000000000,XAUUSD-M15
339948,339952,-53.599999999999724,loss,160.52000000000058,160.52000000000058,0,long,1606151700000000000,1606155300000000000,XAUUSD-M15
339995,339999,-2.999999999997999,loss,160.52000000000058,160.52000000000058,0,long,1606194000000000000,1606197600000000000,XAUUSD-M15
340024,340028,-87.10000000000109,loss,160.52000000000058,160.52000000000058,0,long,1606220100000000000,1606223700000000000,XAUUSD-M15
340077,340085,11.7,win,307.89599999999876,307.89599999999876,0,long,1606267800000000000,1606275000000000000,XAUUSD-M30
340337,340341,11.100000000000545,win,160.52000000000058,160.52000000000058,0,long,1606501800000000000,1606505400000000000,XAUUSD-M15
340570,340574,37.599999999999184,win,160.52000000000058,160.52000000000058,0,long,1606711500000000000,1606715100000000000,XAUUSD-M15
340587,340595,-36.899999999999,loss,307.89599999999876,307.89599999999876,0,long,1606726800000000000,1606734000000000000,XAUUSD-M30
340703,340711,48.40000000000073,win,307.89599999999876,307.89599999999876,0,long,1606831200000000000,1606838400000000000,XAUUSD-M30
340805,340813,103.40000000000073,win,307.89599999999876,307.89599999999876,0,long,1606923000000000000,1606930200000000000,XAUUSD-M30
340905,340913,24.599999999999635,win,307.89599999999876,307.89599999999876,0,long,1607013000000000000,1607020200000000000,XAUUSD-M30
341002,341006,-111.49999999999936,loss,160.52000000000058,160.52000000000058,0,long,1607100300000000000,1607103900000000000,XAUUSD-M15
341289,341297,73.19999999999864,win,307.89599999999876,307.89599999999876,0,long,1607358600000000000,1607365800000000000,XAUUSD-M30
341385,341389,-77.10000000000109,loss,160.52000000000058,160.52000000000058,0,long,1607445000000000000,1607448600000000000,XAUUSD-M15
341478,341482,-163.8200000000006,loss,160.52000000000058,160.52000000000058,2,long,1607528700000000000,1607532300000000000,XAUUSD-M15
341667,341675,102.39999999999937,win,307.89599999999876,307.89599999999876,0,long,1607698800000000000,1607706000000000000,XAUUSD-M30
341963,341971,13.800000000000363,win,307.89599999999876,307.89599999999876,0,long,1607965200000000000,1607972400000000000,XAUUSD-M30
342173,342181,28.400000000000727,win,307.89599999999876,307.89599999999876,0,long,1608154200000000000,1608161400000000000,XAUUSD-M30
342244,342248,106.79999999999991,win,160.52000000000058,160.52000000000058,0,long,1608218100000000000,1608221700000000000,XAUUSD-M15
342347,342351,-0.09999999999836273,loss,160.52000000000058,160.52000000000058,0,long,1608310800000000000,1608314400000000000,XAUUSD-M15
342605,342613,-79.79999999999863,loss,307.89599999999876,307.89599999999876,0,long,1608543000000000000,1608550200000000000,XAUUSD-M30
342825,342829,7.799999999999,win,160.52000000000058,160.52000000000058,0,long,1608741000000000000,1608744600000000000,XAUUSD-M15
343301,343305,66.89999999999982,win,160.52000000000058,160.52000000000058,0,long,1609169400000000000,1609173000000000000,XAUUSD-M15
343355,343363,-13.100000000000183,loss,307.89599999999876,307.89599999999876,0,long,1609218000000000000,1609225200000000000,XAUUSD-M30
343403,343407,64.49999999999973,win,160.52000000000058,160.52000000000058,0,long,1609261200000000000,1609264800000000000,XAUUSD-M15
343409,343417,-32.600000000000634,loss,307.89599999999876,307.89599999999876,0,long,1609266600000000000,1609273800000000000,XAUUSD-M30
343979,343987,27.69999999999909,win,307.89599999999876,307.89599999999876,0,long,1609779600000000000,1609786800000000000,XAUUSD-M30
344041,344045,6.7,win,160.52000000000058,160.52000000000058,0,long,1609835400000000000,1609839000000000000,XAUUSD-M15
344067,344071,29.900000000001636,win,160.52000000000058,160.52000000000058,0,long,1609858800000000000,1609862400000000000,XAUUSD-M15
344888,344892,-15.8,loss,160.52000000000058,160.52000000000058,0,long,1610597700000000000,1610601300000000000,XAUUSD-M15
345026,345030,-96.09999999999972,loss,160.52000000000058,160.52000000000058,0,long,1610721900000000000,1610725500000000000,XAUUSD-M15
345391,345399,-8.799999999999546,loss,307.89599999999876,307.89599999999876,0,long,1611050400000000000,1611057600000000000,XAUUSD-M30
345417,345425,51.30000000000037,win,307.89599999999876,307.89599999999876,0,long,1611073800000000000,1611081000000000000,XAUUSD-M30
345513,345521,110.600000000001,win,307.89599999999876,307.89599999999876,0,long,1611160200000000000,1611167400000000000,XAUUSD-M30
345607,345615,-24.90000000000082,loss,307.89599999999876,307.89599999999876,0,long,1611244800000000000,1611252000000000000,XAUUSD-M30
345706,345710,52.30000000000173,win,160.52000000000058,160.52000000000058,0,long,1611333900000000000,1611337500000000000,XAUUSD-M15
345995,345999,-47.00000000000118,loss,160.52000000000058,160.52000000000058,0,long,1611594000000000000,1611597600000000000,XAUUSD-M15
346187,346191,39.2,win,160.52000000000058,160.52000000000058,0,long,1611766800000000000,1611770400000000000,XAUUSD-M15
346278,346282,-27.800000000000455,loss,160.52000000000058,160.52000000000058,0,long,1611848700000000000,1611852300000000000,XAUUSD-M15
346283,346291,-184.5000000000012,loss,307.89599999999876,307.89599999999876,0,long,1611853200000000000,1611860400000000000,XAUUSD-M30
346347,346355,28.600000000000545,win,307.89599999999876,307.89599999999876,0,long,1611910800000000000,1611918000000000000,XAUUSD-M30
346862,346866,16.899999999999817,win,160.52000000000058,160.52000000000058,0,long,1612374300000000000,1612377900000000000,XAUUSD-M15
346951,346959,-73.3,loss,307.89599999999876,307.89599999999876,0,long,1612454400000000000,1612461600000000000,XAUUSD-M30
347045,347053,56.30000000000037,win,307.89599999999876,307.89599999999876,0,long,1612539000000000000,1612546200000000000,XAUUSD-M30
347335,347343,30.399999999998908,win,307.89599999999876,307.89599999999876,0,long,1612800000000000000,1612807200000000000,XAUUSD-M30
347532,347536,-27.600000000000637,loss,160.52000000000058,160.52000000000058,0,long,1612977300000000000,1612980900000000000,XAUUSD-M15
348106,348108,157.22000000000057,win,160.52000000000058,160.52000000000058,1,long,1613493900000000000,1613495700000000000,XAUUSD-M15
348109,348117,-173.89999999999947,loss,307.89599999999876,307.89599999999876,0,long,1613496600000000000,1613503800000000000,XAUUSD-M30
348139,348147,29.29999999999991,win,307.89599999999876,307.89599999999876,0,long,1613523600000000000,1613530800000000000,XAUUSD-M30
348195,348203,3.500000000000637,win,307.89599999999876,307.89599999999876,0,long,1613574000000000000,1613581200000000000,XAUUSD-M30
348295,348303,-49.399999999999,loss,307.89599999999876,307.89599999999876,0,long,1613664000000000000,1613671200000000000,XAUUSD-M30
348335,348343,-15.400000000000365,loss,307.89599999999876,307.89599999999876,0,long,1613700000000000000,1613707200000000000,XAUUSD-M30
348382,348386,47.99999999999882,win,160.52000000000058,160.52000000000058,0,long,1613742300000000000,1613745900000000000,XAUUSD-M15
348388,348392,57.900000000001185,win,160.52000000000058,160.52000000000058,0,long,1613747700000000000,1613751300000000000,XAUUSD-M15
348670,348674,-8.699999999999637,loss,160.52000000000058,160.52000000000058,0,long,1614001500000000000,1614005100000000000,XAUUSD-M15
348675,348679,-53.10000000000018,loss,160.52000000000058,160.52000000000058,0,long,1614006000000000000,1614009600000000000,XAUUSD-M15
348725,348733,-3.599999999999727,loss,307.89599999999876,307.89599999999876,0,long,1614051000000000000,1614058200000000000,XAUUSD-M30
348777,348785,52.99999999999882,win,307.89599999999876,307.89599999999876,0,long,1614097800000000000,1614105000000000000,XAUUSD-M30
348873,348877,10.900000000000727,win,160.52000000000058,160.52000000000058,0,long,1614184200000000000,1614187800000000000,XAUUSD-M15
348935,348943,-71.09999999999972,loss,307.89599999999876,307.89599999999876,0,long,1614240000000000000,1614247200000000000,XAUUSD-M30
349539,349543,-38.99999999999936,loss,160.52000000000058,160.52000000000058,0,long,1614783600000000000,1614787200000000000,XAUUSD-M15
350116,350120,68.90000000000028,win,160.52000000000058,160.52000000000058,0,long,1615302900000000000,1615306500000000000,XAUUSD-M15
350221,350229,-0.7000000000000908,loss,307.89599999999876,307.89599999999876,0,long,1615397400000000000,1615404600000000000,XAUUSD-M30
350231,350239,19.2,win,307.89599999999876,307.89599999999876,0,long,1615406400000000000,1615413600000000000,XAUUSD-M30
350314,350318,22.199999999999545,win,160.52000000000058,160.52000000000058,0,long,1615481100000000000,1615484700000000000,XAUUSD-M15
350319,350327,3.099999999998727,win,307.89599999999876,307.89599999999876,0,long,1615485600000000000,1615492800000000000,XAUUSD-M30
350409,350413,25.09999999999918,win,160.52000000000058,160.52000000000058,0,long,1615566600000000000,1615570200000000000,XAUUSD-M15
350415,350423,86.50000000000018,win,307.89599999999876,307.89599999999876,0,long,1615572000000000000,1615579200000000000,XAUUSD-M30
350631,350639,-2.3999999999985446,loss,307.89599999999876,307.89599999999876,0,long,1615766400000000000,1615773600000000000,XAUUSD-M30
350645,350653,-20.8,loss,307.89599999999876,307.89599999999876,0,long,1615779000000000000,1615786200000000000,XAUUSD-M30
350703,350707,-13.499999999999819,loss,160.52000000000058,160.52000000000058,0,long,1615831200000000000,1615834800000000000,XAUUSD-M15
350979,350983,22.099999999999635,win,160.52000000000058,160.52000000000058,0,long,1616079600000000000,1616083200000000000,XAUUSD-M15
351077,351081,11.500000000000181,win,160.52000000000058,160.52000000000058,0,long,1616167800000000000,1616171400000000000,XAUUSD-M15
351085,351089,11.300000000000363,win,160.52000000000058,160.52000000000058,0,long,1616175000000000000,1616178600000000000,XAUUSD-M15
355506,355510,0.09999999999918163,win,160.52000000000058,160.52000000000058,0,long,1620153900000000000,1620157500000000000,XAUUSD-M15
355786,355790,-66.60000000000154,loss,160.52000000000058,160.52000000000058,0,long,1620405900000000000,1620409500000000000,XAUUSD-M15
356272,356276,-6.199999999999636,loss,160.52000000000058,160.52000000000058,0,long,1620843300000000000,1620846900000000000,XAUUSD-M15
356291,356299,-31.79999999999909,loss,160.52000000000058,160.52000000000058,0,long,1620860400000000000,1620867600000000000,XAUUSD-M15
356937,356941,-55.70000000000009,loss,160.52000000000058,160.52000000000058,0,long,1621441800000000000,1621445400000000000,XAUUSD-M15
356951,356959,-126.40000000000173,loss,307.89599999999876,307.89599999999876,0,long,1621454400000000000,1621461600000000000,XAUUSD-M30
357033,357041,26.000000000000636,win,307.89599999999876,307.89599999999876,0,long,1621528200000000000,1621535400000000000,XAUUSD-M30
359434,359438,13.399999999998453,win,160.52000000000058,160.52000000000058,0,long,1623689100000000000,1623692700000000000,XAUUSD-M15
359649,359653,-163.8200000000006,loss,160.52000000000058,160.52000000000058,2,long,1623882600000000000,1623886200000000000,XAUUSD-M15
359697,359705,-45.899999999999906,loss,307.89599999999876,307.89599999999876,0,long,1623925800000000000,1623933000000000000,XAUUSD-M30
360075,360079,-10.89999999999991,loss,160.52000000000058,160.52000000000058,0,long,1624266000000000000,1624269600000000000,XAUUSD-M15
361743,361747,0.6999999999986359,win,160.52000000000058,160.52000000000058,0,long,1625767200000000000,1625770800000000000,XAUUSD-M15
364749,364753,304.59599999999875,win,307.89599999999876,307.89599999999876,1,long,1628472600000000000,1628476200000000000,XAUUSD-M30
364907,364911,91.10000000000055,win,160.52000000000058,160.52000000000058,0,long,1628614800000000000,1628618400000000000,XAUUSD-M15
369133,369137,-15.89999999999991,loss,160.52000000000058,160.52000000000058,0,long,1632418200000000000,1632421800000000000,XAUUSD-M15
369612,369616,-6.300000000001819,loss,160.52000000000058,160.52000000000058,0,long,1632849300000000000,1632852900000000000,XAUUSD-M15
372588,372592,-2.2000000000010003,loss,160.52000000000058,160.52000000000058,0,long,1635527700000000000,1635531300000000000,XAUUSD-M15
372600,372604,-7.300000000000909,loss,160.52000000000058,160.52000000000058,0,long,1635538500000000000,1635542100000000000,XAUUSD-M15
373744,373748,-58.00000000000027,loss,160.52000000000058,160.52000000000058,0,long,1636568100000000000,1636571700000000000,XAUUSD-M15
374888,374892,-30.100000000000637,loss,160.52000000000058,160.52000000000058,0,long,1637597700000000000,1637601300000000000,XAUUSD-M15
374980,374984,18.00000000000109,win,160.52000000000058,160.52000000000058,0,long,1637680500000000000,1637684100000000000,XAUUSD-M15
374987,374995,-7.399999999998545,loss,307.89599999999876,307.89599999999876,0,long,1637686800000000000,1637694000000000000,XAUUSD-M30
375001,375009,9.2,win,307.89599999999876,307.89599999999876,0,long,1637699400000000000,1637706600000000000,XAUUSD-M30
375273,375277,-31.900000000001274,loss,160.52000000000058,160.52000000000058,0,long,1637944200000000000,1637947800000000000,XAUUSD-M15
375501,375509,-6.099999999999727,loss,307.89599999999876,307.89599999999876,0,long,1638149400000000000,1638156600000000000,XAUUSD-M30
375662,375666,-104.99999999999845,loss,160.52000000000058,160.52000000000058,0,long,1638294300000000000,1638297900000000000,XAUUSD-M15
375727,375735,38.899999999998,win,307.89599999999876,307.89599999999876,0,long,1638352800000000000,1638360000000000000,XAUUSD-M30
375748,375752,-29.199999999999182,loss,160.52000000000058,160.52000000000058,0,long,1638371700000000000,1638375300000000000,XAUUSD-M15
375753,375761,-24.899999999998546,loss,307.89599999999876,307.89599999999876,0,long,1638376200000000000,1638383400000000000,XAUUSD-M30
375854,375858,-9.099999999999273,loss,160.52000000000058,160.52000000000058,0,long,1638467100000000000,1638470700000000000,XAUUSD-M15
381228,381232,-56.999999999998906,loss,160.52000000000058,160.52000000000058,0,long,1643303700000000000,1643307300000000000,XAUUSD-M15
382973,382977,31.999999999999726,win,160.52000000000058,160.52000000000058,0,long,1644874200000000000,1644877800000000000,XAUUSD-M15
383045,383049,-12.200000000001001,loss,160.52000000000058,160.52000000000058,0,long,1644939000000000000,1644942600000000000,XAUUSD-M15
383239,383243,59.100000000000094,win,160.52000000000058,160.52000000000058,0,long,1645113600000000000,1645117200000000000,XAUUSD-M15
383717,383721,13.900000000000272,win,160.52000000000058,160.52000000000058,0,long,1645543800000000000,1645547400000000000,XAUUSD-M15
383872,383876,-35.000000000000725,loss,160.52000000000058,160.52000000000058,0,long,1645683300000000000,1645686900000000000,XAUUSD-M15
383877,383885,44.49999999999973,win,307.89599999999876,307.89599999999876,0,long,1645687800000000000,1645695000000000000,XAUUSD-M30
386311,386315,3.900000000000273,win,160.52000000000058,160.52000000000058,0,long,1647878400000000000,1647882000000000000,XAUUSD-M15
386321,386325,-49.30000000000136,loss,160.52000000000058,160.52000000000058,0,long,1647887400000000000,1647891000000000000,XAUUSD-M15
386407,386415,84.59999999999964,win,307.89599999999876,307.89599999999876,0,long,1647964800000000000,1647972000000000000,XAUUSD-M30
386596,386600,57.89999999999891,win,160.52000000000058,160.52000000000058,0,long,1648134900000000000,1648138500000000000,XAUUSD-M15
386693,386701,81.00000000000064,win,307.89599999999876,307.89599999999876,0,long,1648222200000000000,1648229400000000000,XAUUSD-M30
386939,386947,-37.79999999999818,loss,307.89599999999876,307.89599999999876,0,long,1648443600000000000,1648450800000000000,XAUUSD-M30
386959,386967,-40.999999999999815,loss,307.89599999999876,307.89599999999876,0,long,1648461600000000000,1648468800000000000,XAUUSD-M30
386970,386974,-48.599999999999724,loss,160.52000000000058,160.52000000000058,0,long,1648471500000000000,1648475100000000000,XAUUSD-M15
387064,387068,26.499999999997907,win,160.52000000000058,160.52000000000058,0,long,1648556100000000000,1648559700000000000,XAUUSD-M15
387152,387156,-34.19999999999918,loss,160.52000000000058,160.52000000000058,0,long,1648635300000000000,1648638900000000000,XAUUSD-M15
387167,387171,56.099999999998275,win,160.52000000000058,160.52000000000058,0,long,1648648800000000000,1648652400000000000,XAUUSD-M15
387271,387279,48.699999999998184,win,307.89599999999876,307.89599999999876,0,long,1648742400000000000,1648749600000000000,XAUUSD-M30
387369,387373,-78.49999999999982,loss,160.52000000000058,160.52000000000058,0,long,1648830600000000000,1648834200000000000,XAUUSD-M15
387659,387663,52.40000000000164,win,160.52000000000058,160.52000000000058,0,long,1649091600000000000,1649095200000000000,XAUUSD-M15
387760,387764,-50.30000000000045,loss,160.52000000000058,160.52000000000058,0,long,1649182500000000000,1649186100000000000,XAUUSD-M15
387778,387782,25.900000000000727,win,160.52000000000058,160.52000000000058,0,long,1649198700000000000,1649202300000000000,XAUUSD-M15
387845,387849,13.800000000000363,win,160.52000000000058,160.52000000000058,0,long,1649259000000000000,1649262600000000000,XAUUSD-M15
387867,387875,54.2,win,307.89599999999876,307.89599999999876,0,long,1649278800000000000,1649286000000000000,XAUUSD-M30
388330,388334,-1.199999999999636,loss,160.52000000000058,160.52000000000058,0,long,1649695500000000000,1649699100000000000,XAUUSD-M15
388341,388349,79.39999999999982,win,307.89599999999876,307.89599999999876,0,long,1649705400000000000,1649712600000000000,XAUUSD-M30
388423,388427,-69.00000000000163,loss,160.52000000000058,160.52000000000058,0,long,1649779200000000000,1649782800000000000,XAUUSD-M15
388473,388481,3.2000000000009097,win,307.89599999999876,307.89599999999876,0,long,1649824200000000000,1649831400000000000,XAUUSD-M30
388517,388525,7.099999999999636,win,307.89599999999876,307.89599999999876,0,long,1649863800000000000,1649871000000000000,XAUUSD-M30
388619,388627,8.200000000000909,win,307.89599999999876,307.89599999999876,0,long,1649955600000000000,1649962800000000000,XAUUSD-M30
388941,388949,84.99999999999928,win,307.89599999999876,307.89599999999876,0,long,1650245400000000000,1650252600000000000,XAUUSD-M30
389098,389102,-85.8999999999999,loss,160.52000000000058,160.52000000000058,0,long,1650386700000000000,1650390300000000000,XAUUSD-M15
389119,389131,38.000000000001094,win,307.89599999999876,307.89599999999876,0,long,1650405600000000000,1650416400000000000,XAUUSD-M30
389193,389197,33.39999999999846,win,160.52000000000058,160.52000000000058,0,long,1650472200000000000,1650475800000000000,XAUUSD-M15
389297,389301,18.900000000000272,win,160.52000000000058,160.52000000000058,0,long,1650565800000000000,1650569400000000000,XAUUSD-M15
389303,389307,-15.89999999999991,loss,160.52000000000058,160.52000000000058,0,long,1650571200000000000,1650574800000000000,XAUUSD-M15
