signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,bar_dt
670580,670581,670586,long,1986.93,1987.0800000000002,loss,-1.7999999999990903,80.0,5,2020-09-01 07:05:00
670629,670630,670632,long,1988.56,1989.95,win,10.600000000001,80.0,2,2020-09-01 11:10:00
670680,670681,670683,long,1986.78,1989.5300000000002,win,24.200000000002273,80.0,2,2020-09-01 15:25:00
670916,670917,670919,long,1968.15,1970.94,win,24.599999999999635,80.0,2,2020-09-02 12:05:00
671108,671109,671111,long,1949.47,1950.21,win,4.100000000000091,80.0,2,2020-09-03 05:05:00
671244,671245,671247,long,1940.6,1940.88,loss,-0.49999999999799893,80.0,2,2020-09-03 16:25:00
671367,671368,671370,long,1933.93,1935.6000000000001,win,13.400000000000727,80.0,2,2020-09-04 03:40:00
671464,671465,671468,long,1937.62,1940.5600000000002,win,26.10000000000282,80.0,3,2020-09-04 11:45:00
671584,671585,671632,long,1937.61,1934.86,loss,-30.8,80.0,47,2020-09-04 21:45:00
671638,671639,671641,long,1937.65,1939.38,win,14.000000000000181,80.0,2,2020-09-07 04:20:00
671838,671839,671844,long,1931.22,1930.92,loss,-6.299999999999545,80.0,5,2020-09-08 02:00:00
671920,671921,671923,long,1929.69,1934.7900000000002,win,47.70000000000137,80.0,2,2020-09-08 08:50:00
672043,672044,672046,long,1931.15,1936.18,win,46.99999999999973,80.0,2,2020-09-08 19:05:00
672091,672092,672095,long,1929.93,1930.2,loss,-0.6000000000001817,80.0,3,2020-09-08 23:05:00
672173,672174,672179,long,1930.12,1929.7800000000002,loss,-6.6999999999969075,80.0,5,2020-09-09 06:55:00
672221,672222,672224,long,1931.81,1933.5,win,13.600000000000545,80.0,2,2020-09-09 10:55:00
672277,672278,672280,long,1933.39,1935.89,win,21.7,80.0,2,2020-09-09 15:35:00
672325,672326,672328,long,1947.96,1948.39,win,1.0000000000006368,80.0,2,2020-09-09 19:35:00
672374,672375,672392,long,1947.87,1947.45,loss,-7.499999999998454,80.0,17,2020-09-09 23:40:00
672520,672521,672523,long,1948.96,1949.98,win,6.899999999999818,80.0,2,2020-09-10 12:50:00
672570,672571,672573,long,1964.96,1965.8000000000002,win,5.100000000001455,80.0,2,2020-09-10 17:00:00
672689,672690,672692,long,1948.99,1948.65,loss,-6.699999999999181,80.0,2,2020-09-11 03:55:00
672795,672796,672798,long,1946.74,1946.16,loss,-9.099999999999273,80.0,2,2020-09-11 12:45:00
672843,672844,672878,long,1954.3,1946.3,loss,-83.3,80.0,34,2020-09-11 16:45:00
672954,672955,672957,long,1944.57,1944.75,loss,-1.4999999999993632,80.0,2,2020-09-14 04:05:00
673089,673090,673092,long,1949.49,1949.2900000000002,loss,-5.299999999998181,80.0,2,2020-09-14 15:20:00
673138,673139,673171,long,1957.8,1957.41,loss,-7.1999999999987265,80.0,32,2020-09-14 19:25:00
673187,673188,673190,long,1958.38,1957.91,loss,-8.000000000000274,80.0,2,2020-09-14 23:30:00
673236,673237,673239,long,1958.04,1959.45,win,10.800000000000818,80.0,2,2020-09-15 04:35:00
673284,673285,673310,long,1968.62,1960.62,loss,-83.3,80.0,25,2020-09-15 08:35:00
673339,673340,673342,long,1966.3,1965.75,loss,-8.799999999999546,80.0,2,2020-09-15 13:10:00
673517,673518,673520,long,1956.92,1956.6100000000001,loss,-6.399999999999454,80.0,2,2020-09-16 05:00:00
673571,673572,673575,long,1958.72,1960.48,win,14.299999999999908,80.0,3,2020-09-16 09:30:00
673621,673622,673624,long,1964.37,1965.0700000000002,win,3.7000000000027287,80.0,2,2020-09-16 13:40:00
673676,673677,673679,long,1967.68,1968.89,win,8.800000000000363,80.0,2,2020-09-16 18:15:00
674004,674005,674009,long,1946.43,1947.8200000000002,win,10.600000000001,80.0,4,2020-09-17 22:35:00
674052,674053,674058,long,1950.96,1954.92,win,36.30000000000037,80.0,5,2020-09-18 03:35:00
674111,674112,674114,long,1953.77,1953.66,loss,-4.399999999998999,80.0,2,2020-09-18 08:30:00
674160,674161,674163,long,1955.23,1954.73,loss,-8.3,80.0,2,2020-09-18 12:35:00
674221,674222,674224,long,1954.83,1954.2800000000002,loss,-8.799999999997272,80.0,2,2020-09-18 17:40:00
674321,674322,674324,long,1952.1,1954.95,win,25.200000000001364,80.0,2,2020-09-21 04:05:00
674371,674372,674374,long,1952.87,1952.44,loss,-7.599999999998363,80.0,2,2020-09-21 08:15:00
674738,674739,674741,long,1911.86,1915.23,win,30.40000000000118,80.0,2,2020-09-22 15:50:00
674884,674885,674896,long,1904.58,1896.58,loss,-83.3,80.0,11,2020-09-23 05:00:00
675304,675305,675307,long,1862.69,1863.25,win,2.2999999999994545,80.0,2,2020-09-24 17:00:00
675352,675353,675362,long,1872.81,1864.81,loss,-83.3,80.0,9,2020-09-24 21:00:00
675445,675446,675450,long,1868.69,1868.18,loss,-8.39999999999991,80.0,4,2020-09-25 05:45:00
675493,675494,675496,long,1872.17,1873.0700000000002,win,5.70000000000091,80.0,2,2020-09-25 09:45:00
675733,675734,675774,long,1863.61,1855.61,loss,-83.3,80.0,40,2020-09-28 07:50:00
675816,675817,675819,long,1863.08,1865.16,win,17.500000000001545,80.0,2,2020-09-28 14:45:00
675865,675866,675869,long,1872.93,1874.0,win,7.3999999999993635,80.0,3,2020-09-28 18:50:00
675913,675914,675916,long,1880.98,1881.8300000000002,win,5.200000000001364,80.0,2,2020-09-28 22:50:00
675967,675968,675970,long,1884.96,1885.8700000000001,win,5.800000000000819,80.0,2,2020-09-29 04:20:00
676060,676061,676064,long,1885.04,1884.97,loss,-3.999999999999363,80.0,3,2020-09-29 12:05:00
676112,676113,676115,long,1886.9,1887.68,win,4.499999999999727,80.0,2,2020-09-29 16:25:00
676161,676162,676164,long,1897.35,1897.7800000000002,win,1.0000000000029106,80.0,2,2020-09-29 20:30:00
676213,676214,676216,long,1898.68,1898.14,loss,-8.699999999999637,80.0,2,2020-09-30 01:50:00
676378,676379,676381,long,1892.26,1896.96,win,43.70000000000046,80.0,2,2020-09-30 15:35:00
676521,676522,676524,long,1889.75,1890.6000000000001,win,5.200000000001364,80.0,2,2020-10-01 04:30:00
676569,676570,676572,long,1893.01,1893.92,win,5.800000000000819,80.0,2,2020-10-01 08:30:00
676619,676620,676623,long,1895.64,1897.7,win,17.299999999999454,80.0,3,2020-10-01 12:40:00
676674,676675,676680,long,1901.96,1902.43,win,1.400000000000273,80.0,5,2020-10-01 17:15:00
676722,676723,676725,long,1906.83,1908.27,win,11.100000000000545,80.0,2,2020-10-01 21:15:00
676842,676843,676845,long,1903.71,1903.94,loss,-0.9999999999998179,80.0,2,2020-10-02 08:15:00
676925,676926,676930,long,1910.16,1911.3300000000002,win,8.400000000000727,80.0,4,2020-10-02 15:10:00
677150,677151,677153,long,1899.43,1899.8100000000002,win,0.5000000000010916,80.0,2,2020-10-05 12:00:00
677198,677199,677201,long,1907.01,1908.71,win,13.700000000000454,80.0,2,2020-10-05 16:00:00
677249,677250,677252,long,1915.15,1914.8100000000002,loss,-6.699999999999181,80.0,2,2020-10-05 20:15:00
677313,677314,677322,long,1913.23,1913.3000000000002,loss,-2.5999999999983627,80.0,8,2020-10-06 02:35:00
677403,677404,677434,long,1913.59,1913.0300000000002,loss,-8.899999999997181,80.0,30,2020-10-06 10:05:00
677454,677455,677457,long,1914.23,1917.0800000000002,win,25.200000000001364,80.0,2,2020-10-06 14:20:00
677673,677674,677676,long,1889.98,1890.44,win,1.300000000000364,80.0,2,2020-10-07 09:35:00
677746,677747,677754,long,1891.73,1883.73,loss,-83.3,80.0,7,2020-10-07 15:40:00
677838,677839,677843,long,1887.58,1888.14,win,2.300000000001728,80.0,4,2020-10-07 23:20:00
677892,677893,677895,long,1887.81,1887.96,loss,-1.7999999999990903,80.0,2,2020-10-08 04:50:00
677940,677941,677943,long,1889.24,1889.25,loss,-3.2000000000000908,80.0,2,2020-10-08 08:50:00
677989,677990,677992,long,1892.45,1891.95,loss,-8.3,80.0,2,2020-10-08 12:55:00
678131,678132,678134,long,1895.7,1895.8600000000001,loss,-1.6999999999991813,80.0,2,2020-10-09 01:45:00
678181,678182,678184,long,1909.82,1910.93,win,7.8000000000012735,80.0,2,2020-10-09 05:55:00
678231,678232,678234,long,1909.95,1909.49,loss,-7.900000000000364,80.0,2,2020-10-09 10:05:00
678279,678280,678283,long,1916.44,1916.92,win,1.500000000000182,80.0,3,2020-10-09 14:05:00
678327,678328,678330,long,1926.26,1925.8100000000002,loss,-7.799999999998181,80.0,2,2020-10-09 18:05:00
678377,678378,678384,long,1926.95,1927.5400000000002,win,2.6000000000014554,80.0,6,2020-10-09 22:15:00
678465,678466,678471,long,1929.85,1929.5500000000002,loss,-6.299999999997271,80.0,5,2020-10-12 07:40:00
678670,678671,678674,long,1924.3,1923.8300000000002,loss,-7.999999999997999,80.0,3,2020-10-13 01:45:00
678787,678788,678790,long,1923.66,1923.95,loss,-0.4000000000003636,80.0,2,2020-10-13 11:30:00
678835,678836,678837,long,1923.11,1915.11,loss,-83.3,80.0,1,2020-10-13 15:30:00
679041,679042,679044,long,1897.65,1897.0700000000002,loss,-9.099999999999273,80.0,2,2020-10-14 09:40:00
679091,679092,679096,long,1899.45,1900.8300000000002,win,10.50000000000109,80.0,4,2020-10-14 13:50:00
679139,679140,679143,long,1909.33,1910.01,win,3.500000000000637,80.0,3,2020-10-14 17:50:00
679290,679291,679294,long,1900.11,1900.64,win,2.000000000002001,80.0,3,2020-10-15 07:25:00
679401,679402,679404,long,1899.6,1901.6000000000001,win,16.700000000002273,80.0,2,2020-10-15 16:40:00
679449,679450,679452,long,1906.58,1906.47,loss,-4.399999999998999,80.0,2,2020-10-15 20:40:00
679525,679526,679528,long,1910.04,1909.91,loss,-4.5999999999988175,80.0,2,2020-10-16 04:00:00
679606,679607,679610,long,1909.09,1909.51,win,0.9000000000007278,80.0,3,2020-10-16 10:45:00
679655,679656,679658,long,1909.68,1910.94,win,9.299999999999908,80.0,2,2020-10-16 14:50:00
679833,679834,679836,long,1902.56,1902.72,loss,-1.6999999999991813,80.0,2,2020-10-19 07:45:00
679882,679883,679894,long,1911.7,1912.0600000000002,win,0.30000000000127347,80.0,11,2020-10-19 11:50:00
679931,679932,679936,long,1911.78,1911.3500000000001,loss,-7.599999999998363,80.0,4,2020-10-19 15:55:00
680160,680161,680164,long,1903.0,1906.43,win,31.000000000000636,80.0,3,2020-10-20 12:00:00
680228,680229,680231,long,1906.17,1911.77,win,52.69999999999909,80.0,2,2020-10-20 17:40:00
680276,680277,680281,long,1911.84,1911.69,loss,-4.799999999998636,80.0,4,2020-10-20 21:40:00
680328,680329,680332,long,1911.3,1914.6000000000001,win,29.70000000000182,80.0,3,2020-10-21 03:00:00
680376,680377,680379,long,1917.73,1917.65,loss,-4.099999999999272,80.0,2,2020-10-21 07:00:00
680424,680425,680427,long,1920.9,1922.0500000000002,win,8.200000000000909,80.0,2,2020-10-21 11:00:00
680475,680476,680478,long,1920.03,1921.24,win,8.800000000000363,80.0,2,2020-10-21 15:15:00
680524,680525,680527,long,1928.67,1928.49,loss,-5.1000000000006365,80.0,2,2020-10-21 19:20:00
680572,680573,680578,long,1924.76,1924.2900000000002,loss,-7.999999999997999,80.0,5,2020-10-21 23:20:00
680694,680695,680697,long,1920.22,1919.73,loss,-8.200000000000092,80.0,2,2020-10-22 10:30:00
680913,680914,680917,long,1906.57,1906.68,loss,-2.1999999999987265,80.0,3,2020-10-23 05:45:00
680962,680963,680965,long,1906.38,1907.0,win,2.899999999998909,80.0,2,2020-10-23 09:50:00
681010,681011,681013,long,1909.88,1910.15,loss,-0.6000000000001817,80.0,2,2020-10-23 13:50:00
681235,681236,681238,long,1900.53,1901.26,win,4.000000000000182,80.0,2,2020-10-26 09:40:00
681283,681284,681286,long,1904.82,1904.25,loss,-8.999999999999364,80.0,2,2020-10-26 13:40:00
681332,681333,681335,long,1904.79,1905.19,win,0.7000000000009097,80.0,2,2020-10-26 17:45:00
681405,681406,681411,long,1902.64,1902.0500000000002,loss,-9.199999999999182,80.0,5,2020-10-27 00:50:00
681458,681459,681462,long,1908.29,1907.7900000000002,loss,-8.299999999997727,80.0,3,2020-10-27 05:15:00
681606,681607,681628,long,1910.18,1909.98,loss,-5.300000000000455,80.0,21,2020-10-27 17:35:00
681655,681656,681659,long,1908.19,1907.74,loss,-7.800000000000455,80.0,3,2020-10-27 21:40:00
681705,681706,681714,long,1907.33,1907.5500000000002,loss,-1.0999999999974532,80.0,8,2020-10-28 02:50:00
681755,681756,681766,long,1908.69,1908.5,loss,-5.2000000000005455,80.0,10,2020-10-28 07:00:00
682033,682034,682038,long,1883.17,1882.6100000000001,loss,-8.899999999999455,80.0,4,2020-10-29 07:10:00
682267,682268,682270,long,1871.6,1873.42,win,14.900000000001636,80.0,2,2020-10-30 03:40:00
682359,682360,682362,long,1874.08,1874.44,win,0.30000000000127347,80.0,2,2020-10-30 11:20:00
682407,682408,682410,long,1888.37,1889.16,win,4.60000000000191,80.0,2,2020-10-30 15:20:00
682470,682471,682474,long,1880.44,1880.8400000000001,win,0.7000000000009097,80.0,3,2020-10-30 20:35:00
682524,682525,682527,long,1878.6,1878.93,win,1.546318628697918e-12,80.0,2,2020-11-02 03:10:00
682579,682580,682582,long,1882.75,1884.2800000000002,win,12.000000000002,80.0,2,2020-11-02 07:45:00
682630,682631,682633,long,1887.69,1887.38,loss,-6.399999999999454,80.0,2,2020-11-02 12:00:00
682680,682681,682683,long,1889.3,1890.0500000000002,win,4.200000000002274,80.0,2,2020-11-02 16:10:00
682728,682729,682735,long,1893.76,1893.17,loss,-9.199999999999182,80.0,6,2020-11-02 20:10:00
682807,682808,682811,long,1896.08,1897.9,win,14.900000000001636,80.0,3,2020-11-03 03:45:00
682886,682887,682889,long,1895.33,1895.3200000000002,loss,-3.399999999997635,80.0,2,2020-11-03 10:20:00
682934,682935,682937,long,1901.1,1900.51,loss,-9.199999999999182,80.0,2,2020-11-03 14:20:00
682982,682983,682985,long,1906.16,1906.15,loss,-3.399999999999909,80.0,2,2020-11-03 18:20:00
683031,683032,683034,long,1907.16,1906.8200000000002,loss,-6.699999999999181,80.0,2,2020-11-03 22:25:00
683205,683206,683208,long,1902.17,1902.7800000000002,win,2.8000000000012735,80.0,2,2020-11-04 13:55:00
683313,683314,683331,long,1904.63,1905.3000000000002,win,3.4000000000007278,80.0,17,2020-11-04 22:55:00
683369,683370,683373,long,1908.21,1908.5400000000002,win,1.546318628697918e-12,80.0,3,2020-11-05 04:35:00
683418,683419,683421,long,1908.92,1909.5600000000002,win,3.1000000000010006,80.0,2,2020-11-05 08:40:00
683466,683467,683469,long,1917.81,1917.7800000000002,loss,-3.5999999999974532,80.0,2,2020-11-05 12:40:00
683514,683515,683517,long,1932.28,1932.5700000000002,loss,-0.3999999999980899,80.0,2,2020-11-05 16:40:00
683562,683563,683565,long,1947.31,1947.5900000000001,loss,-0.49999999999799893,80.0,2,2020-11-05 20:40:00
683704,683705,683707,long,1945.28,1945.45,loss,-1.5999999999992722,80.0,2,2020-11-06 09:30:00
683752,683753,683755,long,1956.15,1955.63,loss,-8.499999999999819,80.0,2,2020-11-06 13:30:00
683841,683842,683845,long,1953.58,1954.6200000000001,win,7.10000000000191,80.0,3,2020-11-06 20:55:00
683923,683924,683926,long,1959.58,1960.92,win,10.100000000001454,80.0,2,2020-11-09 05:50:00
684231,684232,684234,long,1885.29,1885.45,loss,-1.6999999999991813,80.0,2,2020-11-10 08:30:00
684326,684327,684329,long,1883.23,1882.88,loss,-6.79999999999909,80.0,2,2020-11-10 16:25:00
684436,684437,684439,long,1879.76,1880.2,win,1.1000000000005459,80.0,2,2020-11-11 02:35:00
684490,684491,684493,long,1881.54,1882.24,win,3.700000000000455,80.0,2,2020-11-11 07:05:00
684723,684724,684726,long,1868.2,1869.41,win,8.800000000000363,80.0,2,2020-11-12 03:30:00
684775,684776,684778,long,1869.96,1870.3300000000002,win,0.4000000000011825,80.0,2,2020-11-12 07:50:00
684823,684824,684841,long,1872.17,1871.5900000000001,loss,-9.099999999999273,80.0,17,2020-11-12 11:50:00
684871,684872,684874,long,1875.73,1878.27,win,22.099999999999635,80.0,2,2020-11-12 15:50:00
684919,684920,684967,long,1879.17,1876.69,loss,-28.100000000000183,80.0,47,2020-11-12 19:50:00
684968,684969,684971,long,1876.01,1876.48,win,1.400000000000273,80.0,2,2020-11-12 23:55:00
685061,685062,685079,long,1880.07,1879.77,loss,-6.299999999999545,80.0,17,2020-11-13 08:40:00
685109,685110,685127,long,1880.5,1880.41,loss,-4.199999999999181,80.0,17,2020-11-13 12:40:00
685157,685158,685163,long,1893.0,1893.0500000000002,loss,-2.799999999998181,80.0,5,2020-11-13 16:40:00
685257,685258,685260,long,1891.77,1894.5600000000002,win,24.60000000000191,80.0,2,2020-11-16 03:05:00
685519,685520,685522,long,1889.8,1890.3000000000002,win,1.700000000002274,80.0,2,2020-11-17 01:55:00
685623,685624,685629,long,1891.54,1891.66,loss,-2.0999999999988175,80.0,5,2020-11-17 10:35:00
685685,685686,685706,long,1892.64,1884.64,loss,-83.3,80.0,20,2020-11-17 15:45:00
685891,685892,685894,long,1882.32,1881.93,loss,-7.1999999999987265,80.0,2,2020-11-18 09:55:00
685981,685982,685984,long,1883.43,1883.8000000000002,win,0.4000000000011825,80.0,2,2020-11-18 17:25:00
686301,686302,686324,long,1866.72,1866.77,loss,-2.8000000000004546,80.0,22,2020-11-19 21:05:00
686354,686355,686364,long,1864.52,1867.1100000000001,win,22.600000000001454,80.0,9,2020-11-20 02:30:00
686402,686403,686405,long,1866.6,1867.19,win,2.6000000000014554,80.0,2,2020-11-20 06:30:00
686451,686452,686499,long,1868.9,1865.23,loss,-40.000000000000725,80.0,47,2020-11-20 10:35:00
686504,686505,686509,long,1867.91,1868.0800000000002,loss,-1.5999999999992722,80.0,4,2020-11-20 15:00:00
686569,686570,686572,long,1874.18,1873.96,loss,-5.500000000000273,80.0,2,2020-11-20 20:25:00
686619,686620,686623,long,1872.85,1872.96,loss,-2.1999999999987265,80.0,3,2020-11-23 02:40:00
686675,686676,686678,long,1874.38,1874.13,loss,-5.8,80.0,2,2020-11-23 07:20:00
687255,687256,687258,long,1809.19,1810.41,win,8.900000000000272,80.0,2,2020-11-25 09:40:00
687305,687306,687309,long,1812.66,1812.22,loss,-7.7000000000005455,80.0,3,2020-11-25 13:50:00
687357,687358,687391,long,1812.79,1804.79,loss,-83.3,80.0,33,2020-11-25 18:10:00
687441,687442,687444,long,1810.54,1810.8600000000001,loss,-0.09999999999836273,80.0,2,2020-11-26 02:10:00
687521,687522,687531,long,1812.97,1815.6100000000001,win,23.100000000001,80.0,9,2020-11-26 08:50:00
687605,687606,687608,long,1814.33,1813.77,loss,-8.899999999999455,80.0,2,2020-11-26 15:50:00
687672,687673,687676,long,1811.85,1812.47,win,2.9000000000011825,80.0,3,2020-11-27 02:25:00
688099,688100,688102,long,1779.49,1779.7900000000002,loss,-0.29999999999818083,80.0,2,2020-11-30 18:20:00
688176,688177,688180,long,1778.9,1778.8000000000002,loss,-4.29999999999909,80.0,3,2020-12-01 01:45:00
688224,688225,688230,long,1784.57,1785.17,win,2.7000000000013644,80.0,5,2020-12-01 05:45:00
688272,688273,688275,long,1789.42,1791.19,win,14.399999999999817,80.0,2,2020-12-01 09:45:00
688321,688322,688324,long,1804.94,1807.99,win,27.199999999999545,80.0,2,2020-12-01 13:50:00
688370,688371,688373,long,1810.29,1811.5,win,8.800000000000363,80.0,2,2020-12-01 17:55:00
688419,688420,688422,long,1814.51,1814.3200000000002,loss,-5.199999999998272,80.0,2,2020-12-01 22:00:00
688474,688475,688522,long,1815.36,1807.57,loss,-81.19999999999963,80.0,47,2020-12-02 03:35:00
688532,688533,688549,long,1814.19,1815.5400000000002,win,10.200000000001364,80.0,16,2020-12-02 08:25:00
688581,688582,688599,long,1831.5,1823.5,loss,-83.3,80.0,17,2020-12-02 12:30:00
688642,688643,688645,long,1826.11,1825.77,loss,-6.699999999999181,80.0,2,2020-12-02 17:35:00
688692,688693,688716,long,1830.26,1831.0700000000002,win,4.800000000001728,80.0,23,2020-12-02 21:45:00
688768,688769,688771,long,1831.04,1832.8400000000001,win,14.700000000001818,80.0,2,2020-12-03 05:05:00
688817,688818,688820,long,1834.73,1836.15,win,10.900000000000727,80.0,2,2020-12-03 09:10:00
688866,688867,688870,long,1839.9,1841.5800000000002,win,13.500000000000636,80.0,3,2020-12-03 13:15:00
688982,688983,688985,long,1842.08,1841.65,loss,-7.599999999998363,80.0,2,2020-12-03 22:55:00
689037,689038,689042,long,1842.09,1843.49,win,10.700000000000909,80.0,4,2020-12-04 04:30:00
689089,689090,689092,long,1843.27,1843.5700000000002,loss,-0.29999999999818083,80.0,2,2020-12-04 08:50:00
689163,689164,689169,long,1843.29,1843.0600000000002,loss,-5.599999999997908,80.0,5,2020-12-04 15:00:00
689274,689275,689277,long,1837.76,1837.3300000000002,loss,-7.599999999998363,80.0,2,2020-12-07 02:20:00
689325,689326,689328,long,1838.45,1838.7,loss,-0.7999999999999998,80.0,2,2020-12-07 06:35:00
689434,689435,689437,long,1838.62,1839.5300000000002,win,5.8000000000030925,80.0,2,2020-12-07 15:40:00
689483,689484,689510,long,1866.08,1858.08,loss,-83.3,80.0,26,2020-12-07 19:45:00
689543,689544,689546,long,1864.46,1864.67,loss,-1.199999999999636,80.0,2,2020-12-08 01:45:00
689591,689592,689594,long,1868.42,1869.7,win,9.499999999999726,80.0,2,2020-12-08 05:45:00
689708,689709,689711,long,1867.55,1869.66,win,17.800000000001273,80.0,2,2020-12-08 15:30:00
689756,689757,689759,long,1872.21,1872.45,loss,-0.8999999999999089,80.0,2,2020-12-08 19:30:00
689806,689807,689809,long,1870.7,1870.63,loss,-3.999999999999363,80.0,2,2020-12-08 23:40:00
690260,690261,690263,long,1841.47,1845.16,win,33.60000000000055,80.0,2,2020-12-10 15:30:00
690374,690375,690377,long,1838.77,1838.8000000000002,loss,-2.999999999997999,80.0,2,2020-12-11 02:00:00
690537,690538,690540,long,1839.24,1838.73,loss,-8.39999999999991,80.0,2,2020-12-11 15:35:00
690588,690589,690591,long,1842.39,1841.8300000000002,loss,-8.899999999999455,80.0,2,2020-12-11 19:50:00
690811,690812,690814,long,1836.97,1838.38,win,10.800000000000818,80.0,2,2020-12-14 16:30:00
690936,690937,690939,long,1829.65,1831.6000000000001,win,16.200000000000454,80.0,2,2020-12-15 03:55:00
690985,690986,690990,long,1838.94,1839.7,win,4.299999999999909,80.0,4,2020-12-15 08:00:00
691033,691034,691036,long,1846.25,1846.16,loss,-4.199999999999181,80.0,2,2020-12-15 12:00:00
691082,691083,691092,long,1852.09,1852.02,loss,-3.999999999999363,80.0,9,2020-12-15 16:05:00
691130,691131,691133,long,1852.59,1852.49,loss,-4.29999999999909,80.0,2,2020-12-15 20:05:00
691213,691214,691216,long,1854.13,1853.77,loss,-6.900000000001273,80.0,2,2020-12-16 04:00:00
691264,691265,691268,long,1857.09,1857.5600000000002,win,1.4000000000025468,80.0,3,2020-12-16 08:15:00
691313,691314,691318,long,1862.76,1863.16,win,0.7000000000009097,80.0,4,2020-12-16 12:20:00
691428,691429,691431,long,1861.34,1865.02,win,33.50000000000064,80.0,2,2020-12-16 21:55:00
691476,691477,691484,long,1865.41,1866.89,win,11.500000000000181,80.0,7,2020-12-17 02:55:00
691524,691525,691537,long,1868.28,1869.8200000000002,win,12.10000000000191,80.0,12,2020-12-17 06:55:00
691574,691575,691580,long,1877.71,1877.51,loss,-5.300000000000455,80.0,5,2020-12-17 11:05:00
691623,691624,691626,long,1880.95,1880.68,loss,-5.999999999999818,80.0,2,2020-12-17 15:10:00
691671,691672,691676,long,1885.91,1887.27,win,10.299999999998999,80.0,4,2020-12-17 19:10:00
691720,691721,691723,long,1885.09,1885.9,win,4.800000000001728,80.0,2,2020-12-17 23:15:00
691800,691801,691804,long,1884.73,1884.68,loss,-3.799999999999545,80.0,3,2020-12-18 06:55:00
691884,691885,691887,long,1884.19,1887.65,win,31.300000000000363,80.0,2,2020-12-18 13:55:00
692004,692005,692008,long,1884.67,1886.5700000000002,win,15.700000000000909,80.0,3,2020-12-21 02:00:00
692054,692055,692057,long,1896.8,1896.68,loss,-4.499999999998908,80.0,2,2020-12-21 06:10:00
692298,692299,692302,long,1881.83,1881.8200000000002,loss,-3.399999999997635,80.0,3,2020-12-22 03:30:00
692447,692448,692450,long,1878.75,1880.5900000000001,win,15.100000000001454,80.0,2,2020-12-22 15:55:00
692618,692619,692643,long,1867.77,1867.63,loss,-4.6999999999987265,80.0,24,2020-12-23 07:10:00
692666,692667,692671,long,1871.06,1871.73,win,3.4000000000007278,80.0,4,2020-12-23 11:10:00
692731,692732,692734,long,1874.74,1876.97,win,19.00000000000018,80.0,2,2020-12-23 16:35:00
692784,692785,692821,long,1873.64,1873.14,loss,-8.3,80.0,36,2020-12-23 21:00:00
692844,692845,692847,long,1875.05,1875.3200000000002,loss,-0.599999999997908,80.0,2,2020-12-24 03:00:00
692924,692925,692930,long,1876.95,1878.14,win,8.600000000000545,80.0,5,2020-12-24 09:40:00
693013,693014,693016,long,1878.12,1877.8200000000002,loss,-6.299999999997271,80.0,2,2020-12-24 17:05:00
693071,693072,693074,long,1894.15,1895.97,win,14.899999999999363,80.0,2,2020-12-28 03:00:00
693337,693338,693343,long,1879.49,1879.21,loss,-6.099999999999727,80.0,5,2020-12-29 02:10:00
693431,693432,693434,long,1880.21,1882.8500000000001,win,23.100000000001,80.0,2,2020-12-29 10:00:00
693528,693529,693531,long,1880.68,1880.23,loss,-7.800000000000455,80.0,2,2020-12-29 18:05:00
693621,693622,693624,long,1879.8,1880.3300000000002,win,2.000000000002001,80.0,2,2020-12-30 02:50:00
693672,693673,693720,long,1885.17,1879.85,loss,-56.500000000001634,80.0,47,2020-12-30 07:05:00
693771,693772,693774,long,1882.63,1882.26,loss,-7.000000000001182,80.0,2,2020-12-30 15:20:00
693819,693820,693824,long,1885.68,1888.2900000000002,win,22.800000000001273,80.0,4,2020-12-30 19:20:00
693868,693869,693873,long,1892.58,1893.27,win,3.600000000000546,80.0,4,2020-12-30 23:25:00
694033,694034,694047,long,1894.92,1896.65,win,14.000000000000181,80.0,13,2020-12-31 14:10:00
694082,694083,694105,long,1900.21,1892.21,loss,-83.3,80.0,22,2020-12-31 18:15:00
694131,694132,694135,long,1897.74,1898.5,win,4.299999999999909,80.0,3,2020-12-31 22:20:00
694181,694182,694188,long,1918.45,1921.42,win,26.400000000000272,80.0,6,2021-01-04 04:30:00
694229,694230,694232,long,1924.52,1924.25,loss,-5.999999999999818,80.0,2,2021-01-04 08:30:00
694277,694278,694280,long,1930.51,1931.67,win,8.300000000000818,80.0,2,2021-01-04 12:30:00
694326,694327,694329,long,1940.22,1941.7900000000002,win,12.400000000001636,80.0,2,2021-01-04 16:35:00
694374,694375,694379,long,1941.84,1943.0700000000002,win,9.000000000002455,80.0,4,2021-01-04 20:35:00
694466,694467,694514,long,1942.89,1941.62,loss,-16.000000000002093,80.0,47,2021-01-05 05:15:00
694514,694515,694517,long,1941.61,1943.0300000000002,win,10.900000000003,80.0,2,2021-01-05 09:15:00
694562,694563,694565,long,1947.83,1948.96,win,8.00000000000109,80.0,2,2021-01-05 13:15:00
694627,694628,694630,long,1948.66,1950.74,win,17.49999999999927,80.0,2,2021-01-05 18:40:00
694676,694677,694679,long,1949.04,1949.0300000000002,loss,-3.399999999997635,80.0,2,2021-01-05 22:45:00
694805,694806,694809,long,1952.01,1955.97,win,36.30000000000037,80.0,3,2021-01-06 10:30:00
695057,695058,695060,long,1922.92,1926.2800000000002,win,30.300000000001273,80.0,2,2021-01-07 08:30:00
