signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,bar_dt
34288,34289,34291,long,1270.86,1272.75,win,15.600000000001,80.0,2,2016-10-25 17:00:00
34338,34339,34343,long,1270.08,1269.64,loss,-7.699999999998272,80.0,4,2016-10-27 21:00:00
34396,34397,34399,long,1279.45,1282.77,win,29.899999999999363,80.0,2,2016-11-01 09:00:00
34470,34471,34473,long,1304.1,1305.0600000000002,win,6.300000000002638,80.0,2,2016-11-04 14:00:00
34557,34558,34559,long,1288.59,1280.59,loss,-83.3,80.0,1,2016-11-10 10:00:00
35340,35341,35346,long,1158.45,1158.42,loss,-3.599999999999727,80.0,5,2016-12-29 18:00:00
35401,35402,35404,long,1163.18,1165.68,win,21.7,80.0,2,2017-01-04 10:00:00
35470,35471,35474,long,1177.91,1180.24,win,19.99999999999927,80.0,3,2017-01-09 10:00:00
35526,35527,35532,long,1194.84,1194.5600000000002,loss,-6.099999999997453,80.0,5,2017-01-11 20:00:00
35574,35575,35577,long,1198.13,1204.48,win,60.19999999999909,80.0,2,2017-01-13 22:00:00
35634,35635,35639,long,1215.36,1207.36,loss,-83.3,80.0,4,2017-01-18 17:00:00
35684,35685,35688,long,1212.63,1215.0600000000002,win,21.000000000000636,80.0,3,2017-01-20 21:00:00
35818,35819,35830,long,1198.17,1201.17,win,26.7,80.0,11,2017-01-30 17:00:00
35880,35881,35883,long,1217.41,1223.2800000000002,win,55.400000000001185,80.0,2,2017-02-02 10:00:00
35929,35930,35932,long,1225.96,1229.47,win,31.79999999999991,80.0,2,2017-02-06 13:00:00
35978,35979,35981,long,1242.21,1242.21,loss,-3.3,80.0,2,2017-02-08 16:00:00
36026,36027,36029,long,1234.24,1236.44,win,18.700000000000454,80.0,2,2017-02-10 18:00:00
36095,36096,36098,long,1230.11,1231.46,win,10.200000000001364,80.0,2,2017-02-15 18:00:00
36156,36157,36159,long,1235.6,1236.15,win,2.200000000001819,80.0,2,2017-02-20 10:00:00
36221,36222,36225,long,1237.77,1238.8000000000002,win,7.000000000002001,80.0,3,2017-02-23 10:00:00
36274,36275,36277,long,1259.7,1262.91,win,28.800000000000363,80.0,2,2017-02-27 17:00:00
36323,36324,36326,long,1248.69,1249.27,win,2.4999999999992726,80.0,2,2017-03-01 20:00:00
36554,36555,36557,long,1216.35,1221.3700000000001,win,46.900000000002095,80.0,2,2017-03-15 20:00:00
36624,36625,36628,long,1234.51,1234.14,loss,-6.999999999998908,80.0,3,2017-03-20 21:00:00
36682,36683,36685,long,1248.33,1248.0,loss,-6.599999999999272,80.0,2,2017-03-23 10:00:00
36731,36732,36734,long,1258.38,1260.3700000000001,win,16.60000000000009,80.0,2,2017-03-27 14:00:00
36784,36785,36788,long,1253.43,1253.14,loss,-6.199999999999636,80.0,3,2017-03-29 21:00:00
36832,36833,36835,long,1248.43,1249.14,win,3.800000000000364,80.0,2,2017-03-31 23:00:00
36888,36889,36893,long,1256.43,1248.43,loss,-83.3,80.0,4,2017-04-05 10:00:00
36939,36940,36942,long,1266.11,1266.67,win,2.300000000001728,80.0,2,2017-04-07 15:00:00
36987,36988,36992,long,1272.65,1274.46,win,14.799999999999454,80.0,4,2017-04-11 17:00:00
37038,37039,37041,long,1287.85,1293.69,win,55.10000000000146,80.0,2,2017-04-13 22:00:00
37124,37125,37127,long,1281.93,1282.76,win,4.999999999999273,80.0,2,2017-04-20 16:00:00
37514,37515,37540,long,1236.16,1238.2,win,17.099999999999635,80.0,25,2017-05-15 15:00:00
37562,37563,37566,long,1259.93,1259.3700000000001,loss,-8.899999999999455,80.0,3,2017-05-17 17:00:00
37611,37612,37614,long,1254.58,1255.73,win,8.200000000000909,80.0,2,2017-05-19 20:00:00
37680,37681,37683,long,1253.65,1257.19,win,32.09999999999964,80.0,2,2017-05-24 20:00:00
37781,37782,37784,long,1262.79,1264.24,win,11.200000000000454,80.0,2,2017-05-31 10:00:00
37832,37833,37835,long,1273.64,1276.2900000000002,win,23.20000000000091,80.0,2,2017-06-02 15:00:00
37883,37884,37888,long,1294.25,1294.0800000000002,loss,-4.999999999998454,80.0,4,2017-06-06 20:00:00
38130,38131,38133,long,1257.7,1257.3000000000002,loss,-7.299999999998636,80.0,2,2017-06-23 23:00:00
38404,38405,38407,long,1234.36,1235.22,win,5.3000000000012735,80.0,2,2017-07-17 14:00:00
38474,38475,38479,long,1240.96,1246.5800000000002,win,52.900000000001185,80.0,4,2017-07-20 15:00:00
38566,38567,38569,long,1250.65,1270.44,win,194.59999999999962,80.0,2,2017-07-26 20:00:00
38629,38630,38633,long,1269.87,1271.67,win,14.700000000001818,80.0,3,2017-08-02 16:00:00
38690,38691,38693,long,1260.62,1264.52,win,35.70000000000091,80.0,2,2017-08-08 11:00:00
38803,38804,38806,long,1273.73,1277.3200000000002,win,32.60000000000146,80.0,2,2017-08-16 18:00:00
38856,38857,38859,long,1288.1,1287.5500000000002,loss,-8.799999999997272,80.0,2,2017-08-21 10:00:00
38904,38905,38907,long,1287.08,1289.8200000000002,win,24.100000000002364,80.0,2,2017-08-23 12:00:00
38954,38955,38957,long,1289.55,1293.4,win,35.20000000000137,80.0,2,2017-08-25 16:00:00
39002,39003,39017,long,1337.81,1337.8600000000001,loss,-2.799999999998181,80.0,14,2017-09-04 10:00:00
39067,39068,39070,long,1337.4,1339.52,win,17.899999999998908,80.0,2,2017-09-07 10:00:00
39115,39116,39123,long,1338.07,1330.07,loss,-83.3,80.0,7,2017-09-11 12:00:00
39172,39173,39176,long,1329.09,1329.91,win,4.900000000001637,80.0,3,2017-09-14 20:00:00
39449,39450,39452,long,1289.93,1291.8400000000001,win,15.800000000000818,80.0,2,2017-10-10 12:00:00
39521,39522,39524,long,1300.28,1301.0,win,3.900000000000273,80.0,2,2017-10-13 15:00:00
39621,39622,39624,long,1289.63,1290.3000000000002,win,3.4000000000007278,80.0,2,2017-10-19 23:00:00
39778,39779,39792,long,1277.95,1277.41,loss,-8.699999999999637,80.0,13,2017-10-30 19:00:00
39891,39892,39894,long,1278.97,1281.1000000000001,win,18.00000000000109,80.0,2,2017-11-06 18:00:00
39954,39955,39957,long,1284.29,1287.38,win,27.600000000001454,80.0,2,2017-11-09 12:00:00
40005,40006,40008,long,1278.55,1278.6200000000001,loss,-2.5999999999983627,80.0,2,2017-11-13 17:00:00
40072,40073,40075,long,1279.38,1280.43,win,7.199999999999545,80.0,2,2017-11-16 15:00:00
40142,40143,40145,long,1282.58,1282.76,loss,-1.4999999999993632,80.0,2,2017-11-21 16:00:00
40221,40222,40224,long,1291.61,1294.48,win,25.40000000000118,80.0,2,2017-11-27 10:00:00
40508,40509,40514,long,1256.51,1258.3500000000001,win,15.100000000001454,80.0,5,2017-12-13 21:00:00
40567,40568,40570,long,1257.31,1258.77,win,11.300000000000363,80.0,2,2017-12-18 11:00:00
40615,40616,40618,long,1265.0,1265.39,win,0.6000000000010006,80.0,2,2017-12-20 13:00:00
40663,40664,40667,long,1268.74,1274.0300000000002,win,49.60000000000191,80.0,3,2017-12-22 15:00:00
40719,40720,40723,long,1292.65,1292.2900000000002,loss,-6.899999999998999,80.0,3,2017-12-28 10:00:00
40767,40768,40770,long,1314.42,1317.73,win,29.799999999999454,80.0,2,2018-01-02 20:00:00
40816,40817,40819,long,1322.68,1322.66,loss,-3.499999999999818,80.0,2,2018-01-04 23:00:00
40895,40896,40898,long,1313.92,1322.23,win,79.79999999999946,80.0,2,2018-01-10 10:00:00
40943,40944,40946,long,1331.65,1331.95,loss,-0.30000000000045457,80.0,2,2018-01-12 12:00:00
41031,41032,41034,long,1329.72,1330.3100000000002,win,2.6000000000014554,80.0,2,2018-01-18 12:00:00
41082,41083,41088,long,1334.52,1334.1100000000001,loss,-7.399999999998545,80.0,5,2018-01-22 17:00:00
41130,41131,41133,long,1353.67,1361.42,win,74.2,80.0,2,2018-01-24 19:00:00
41214,41215,41217,long,1343.76,1345.4,win,13.100000000001,80.0,2,2018-01-30 11:00:00
41269,41270,41272,long,1345.69,1349.94,win,39.2,80.0,2,2018-02-01 20:00:00
41443,41444,41446,long,1328.73,1330.42,win,13.600000000000545,80.0,2,2018-02-13 10:00:00
41512,41513,41515,long,1360.02,1359.97,loss,-3.799999999999545,80.0,2,2018-02-16 10:00:00
41647,41648,41652,long,1340.21,1332.21,loss,-83.3,80.0,4,2018-02-26 11:00:00
41786,41787,41790,long,1325.02,1331.5800000000002,win,62.30000000000173,80.0,3,2018-03-06 12:00:00
41904,41905,41907,long,1324.66,1326.99,win,19.99999999999927,80.0,2,2018-03-13 14:00:00
42042,42043,42045,long,1318.67,1321.3000000000002,win,23.00000000000109,80.0,2,2018-03-21 14:00:00
42090,42091,42093,long,1348.19,1349.52,win,9.999999999999272,80.0,2,2018-03-23 16:00:00
42202,42203,42205,long,1333.54,1335.9,win,20.300000000001273,80.0,2,2018-04-02 14:00:00
42318,42319,42321,long,1333.59,1333.26,loss,-6.599999999999272,80.0,2,2018-04-09 15:00:00
42366,42367,42369,long,1358.99,1361.7800000000002,win,24.60000000000191,80.0,2,2018-04-11 17:00:00
42414,42415,42418,long,1346.65,1346.2900000000002,loss,-6.899999999998999,80.0,3,2018-04-13 19:00:00
42477,42478,42480,long,1349.12,1352.94,win,34.90000000000164,80.0,2,2018-04-18 13:00:00
42826,42827,42838,long,1315.53,1315.0700000000002,loss,-7.89999999999809,80.0,11,2018-05-09 17:00:00
43073,43074,43078,long,1296.95,1299.01,win,17.299999999999454,80.0,4,2018-05-24 11:00:00
43122,43123,43126,long,1299.04,1298.7800000000002,loss,-5.899999999997635,80.0,3,2018-05-28 14:00:00
43183,43184,43191,long,1305.52,1305.6100000000001,loss,-2.3999999999985446,80.0,7,2018-05-31 10:00:00
43260,43261,43263,long,1297.1,1298.8100000000002,win,13.800000000002637,80.0,2,2018-06-05 18:00:00
43321,43322,43324,long,1298.43,1299.22,win,4.599999999999636,80.0,2,2018-06-08 10:00:00
43373,43374,43376,long,1298.51,1298.93,win,0.9000000000007278,80.0,2,2018-06-12 16:00:00
43761,43762,43764,long,1257.22,1257.23,loss,-3.2000000000000908,80.0,2,2018-07-05 17:00:00
44080,44081,44083,long,1232.24,1233.5400000000002,win,9.700000000001818,80.0,2,2018-07-25 14:00:00
44359,44360,44368,long,1216.32,1208.32,loss,-83.3,80.0,8,2018-08-10 17:00:00
44512,44513,44525,long,1195.26,1196.27,win,6.799999999999909,80.0,12,2018-08-21 11:00:00
44585,44586,44589,long,1193.79,1207.9,win,137.80000000000126,80.0,3,2018-08-24 15:00:00
