time,open,high,low,close,volume
1665878400,112.92,113.818,111.573,111.798,251436.0
1666483200,111.783,112.448,109.355,110.518,253565.0
1667088000,110.675,113.028,110.253,110.658,234997.0
1667692800,110.983,111.158,106.165,106.258,232224.0
1668297600,106.547,107.164,105.213,106.86,239531.0
1668902400,106.944,107.883,105.532,105.856,155848.0
1669507200,106.127,107.132,104.312,104.492,185973.0
1670112000,104.447,105.784,104.049,104.922,158778.0
1670716800,105.102,105.217,103.274,104.441,206065.0
1671321600,104.401,104.701,103.522,104.128,234813.0
1671926400,103.914,104.417,103.223,103.349,154164.0
1672531200,103.537,105.473,103.306,103.73,207239.0
1673136000,103.587,103.656,101.813,101.889,219279.0
1673740800,101.923,102.642,101.249,101.834,220611.0
1674345600,101.595,102.272,101.357,101.807,195046.0
1674950400,101.759,102.882,100.667,102.875,215768.0
1675555200,103.052,103.859,102.538,103.467,177568.0
1676160000,103.551,104.589,102.452,103.797,139536.0
1676764800,103.957,105.254,103.664,105.172,119490.0
1677369600,105.092,105.302,104.034,104.472,129072.0
1677974400,104.559,105.857,103.77,104.38,158077.0
1678579200,104.076,104.867,103.199,103.693,300703.0
1679184000,103.437,103.617,101.69,102.903,190147.0
1679788800,102.791,103.019,101.827,102.563,162276.0
1680393600,102.915,103.058,101.415,102.1,110261.0
1680998400,102.025,102.807,100.788,101.567,87905.0
1681603200,101.67,102.231,101.531,101.707,113464.0
1682208000,101.689,102.172,101.013,101.645,124995.0
1682812800,101.729,102.404,101.027,101.286,124202.0
1683417600,101.322,102.712,101.041,102.683,106538.0
1684022400,102.692,103.624,102.201,103.195,48930.0
1684627200,103.058,104.419,102.964,104.196,121254.0
1685232000,104.275,104.699,103.382,104.039,111881.0
1685836800,104.148,104.403,103.299,103.595,108975.0
1686441600,103.541,103.756,102.006,102.341,114131.0
1687046400,102.303,103.166,101.921,102.893,112666.0
1687651200,102.771,103.543,102.32,102.9,114197.0
1688256000,102.952,103.547,102.226,102.286,100948.0
1688860800,102.289,102.564,99.578,99.987,114883.0
1689465600,99.958,101.188,99.589,101.075,116774.0
1690070400,101.1,102.042,100.551,101.633,132133.0
1690675200,101.617,102.843,101.531,102.036,122525.0
1691280000,102.056,102.91,101.784,102.864,110231.0
1691884800,102.873,103.68,102.771,103.423,121652.0
1692489600,103.401,104.447,103.013,104.125,112710.0
1693094400,104.171,104.355,102.936,104.277,113404.0
1693699200,104.237,105.157,104.025,105.08,103680.0
1694304000,104.864,105.435,104.42,105.331,114683.0
1694908800,105.266,105.782,104.665,105.61,109815.0
1695513600,105.577,106.839,105.517,106.188,119570.0
1696118400,106.245,107.348,105.952,106.082,136137.0
1696723200,106.218,106.787,105.535,106.636,132235.0
1697328000,106.571,106.67,105.975,106.162,114901.0
1697932800,106.184,106.894,105.36,106.541,119763.0
1698537600,106.602,107.113,104.941,105.118,122084.0
1699142400,105.128,106.006,104.848,105.805,111185.0
1699747200,105.822,105.956,103.852,103.859,113759.0
1700352000,103.919,104.213,103.178,103.389,107014.0
1700956800,103.507,103.722,102.467,103.222,125917.0
1701561600,103.269,104.263,103.196,103.983,129285.0
1702166400,103.961,104.262,101.77,102.603,132552.0
1702771200,102.552,102.629,101.429,101.707,120269.0
1703376000,101.654,101.771,100.617,101.33,80124.0
1703980800,101.383,103.101,101.34,102.462,105090.0
1704585600,102.381,102.764,102.075,102.442,122521.0
1705190400,102.447,103.692,102.313,103.257,120079.0
1705795200,103.197,103.729,102.982,103.458,84192.0
1706400000,103.534,104.043,102.901,103.91,110605.0
1707004800,104.129,104.604,103.941,104.072,110881.0
1707609600,103.972,104.976,103.895,104.286,104609.0
1708214400,104.154,104.412,103.434,103.949,96506.0
1708819200,103.992,104.292,103.609,103.893,99955.0
1709424000,103.82,103.963,102.358,102.762,101542.0
1710028800,102.69,103.494,102.636,103.441,95728.0
1710633600,103.465,104.496,103.172,104.455,95467.0
1711238400,104.413,104.727,104.012,104.519,78811.0
1711843200,104.486,105.099,103.915,104.305,87155.0
1712448000,104.365,106.109,103.88,106.041,99350.0
1713052800,105.964,106.517,105.741,106.126,124432.0
1713657600,106.105,106.395,105.414,106.002,101359.0
1714262400,105.974,106.49,104.522,105.05,120825.0
1714867200,105.168,105.726,104.867,105.567,59928.0
1715472000,104.819,104.887,104.08,104.464,48882.0
1716076800,104.475,105.119,104.394,104.727,88349.0
1716681600,104.742,104.899,104.335,104.603,59716.0
1717286400,104.584,104.937,103.993,104.936,101729.0
1717891200,105.055,105.805,104.257,105.495,103154.0
1718496000,105.549,105.915,105.125,105.817,90371.0
1719100800,105.877,106.13,105.371,105.871,92549.0
1720310400,104.921,105.171,104.014,104.069,58596.0
1720915200,104.257,104.477,103.613,104.365,60267.0
1721520000,104.182,104.528,104.064,104.285,67493.0
1722124800,104.347,104.773,103.11,103.19,86832.0
1722729600,103.133,103.535,102.153,103.131,127204.0
1723334400,103.208,103.288,102.25,102.426,57263.0
1723939200,102.438,102.448,100.602,100.677,68841.0
1724544000,100.649,101.797,100.5,101.697,68785.0
1725148800,101.769,101.925,100.667,101.187,78645.0
1725753600,101.21,101.857,100.903,101.143,75608.0
1726358400,101.055,101.524,100.232,100.795,87233.0
1726963200,100.838,101.273,100.183,100.443,83631.0
1727568000,100.462,102.737,100.207,102.522,89208.0
1728172800,102.57,103.234,102.327,102.985,69276.0
1728777600,103.094,103.933,103.009,103.559,53175.0
1729382400,103.522,104.625,103.467,104.397,56552.0
1729987200,104.456,104.712,103.761,104.411,66891.0
1730592000,103.969,105.512,103.45,105.004,104768.0
1731196800,105.063,107.126,104.973,106.818,89312.0
1731801600,106.631,108.171,106.152,107.591,91899.0
1732406400,106.985,107.556,105.674,105.869,97709.0
1733011200,106.208,106.793,105.453,106.013,104085.0
1733616000,106.017,107.224,105.817,107.009,85801.0
1734220800,106.888,108.608,106.749,107.858,93287.0
1734825600,107.858,108.377,107.758,108.089,38175.0
1735430400,108.078,109.642,107.828,109.054,58391.0
1736035200,109.073,110.074,107.833,109.729,101338.0
1736640000,109.743,110.253,108.646,109.424,100092.0
1737244800,109.308,109.378,107.214,107.454,102419.0
1737849600,107.596,108.507,106.956,108.412,72293.0
1738454400,109.696,109.911,107.299,108.09,78072.0
1739059200,108.304,108.547,106.57,106.785,58357.0
1739664000,106.744,107.382,106.334,106.635,46031.0
1740268800,106.269,107.665,106.114,107.56,58768.0
1740873600,107.305,107.395,103.475,103.815,87116.0
1741478400,103.685,104.098,103.226,103.688,66004.0
1742083200,103.708,104.199,103.164,104.089,51294.0
1742688000,103.998,104.613,103.798,103.979,50643.0
1743292800,103.969,104.354,101.248,103.045,95765.0
1743897600,102.589,103.564,99.045,99.94,162353.0
1744502400,99.905,100.251,99.153,99.399,77919.0
1745107200,98.765,99.938,97.885,99.566,83664.0
1745712000,99.706,100.361,98.851,99.977,71266.0
1746316800,99.847,100.858,99.138,100.338,70914.0
1746921600,100.562,101.948,100.231,101.089,74773.0
1747526400,100.719,100.859,99.03,99.085,70888.0
1748131200,99.054,100.494,98.679,99.35,63455.0
1748736000,99.355,99.388,98.349,99.186,62718.0
1749340800,99.11,99.397,97.615,98.139,60631.0
1749945600,98.274,99.187,97.679,98.822,56342.0
1750550400,98.908,99.433,97.008,97.369,60475.0
1751155200,97.214,97.435,96.374,97.01,47883.0
1751760000,96.976,97.976,96.901,97.866,47589.0
1752364800,97.887,98.962,97.614,98.488,50977.0
1752969600,98.408,98.518,97.124,97.664,49438.0
1753574400,97.615,100.28,97.5,98.83,64855.0
1754179200,98.671,99.091,97.962,98.282,54511.0
1754784000,98.247,98.682,97.618,97.883,46137.0
1755388800,97.844,98.854,97.559,97.749,43208.0
1755993600,97.845,98.74,97.706,97.786,44812.0
1756598400,97.841,98.647,97.387,97.782,49751.0
1757203200,97.878,98.103,97.258,97.603,44605.0
1757808000,97.654,97.822,96.235,97.657,53245.0
1758412800,97.734,98.626,97.2,98.172,46647.0
1759017600,98.159,98.159,97.058,97.325,110416.0
1759622400,97.725,99.206,97.606,98.591,138734.0
1760227200,98.716,99.121,97.676,98.047,113979.0
1760832000,98.176,98.788,98.026,98.558,71671.0
1761436800,98.579,99.471,98.183,99.435,69597.0
1762041600,99.439,99.983,99.041,99.193,51605.0
1762646400,99.302,99.378,98.614,98.911,51305.0
1763251200,99.018,100.033,98.923,99.803,56131.0
1763856000,99.917,99.923,99.035,99.131,48070.0
1764460800,99.079,99.218,98.423,98.643,51293.0
1765065600,98.578,98.966,97.758,98.021,58683.0
1765670400,98.038,98.378,97.483,98.333,66201.0
1766275200,98.263,98.276,97.378,97.631,38365.0
1766880000,97.61,98.151,97.546,98.108,44673.0
1767484800,98.233,99.077,97.803,98.778,57836.0
1768089600,98.539,99.171,98.301,99.048,57070.0
1768694400,98.763,98.943,97.153,97.188,71214.0
1769299200,96.863,97.001,95.235,96.848,110199.0
1769904000,96.821,97.701,96.746,97.323,78572.0
1770508800,97.274,97.358,96.186,96.558,79356.0
1771113600,96.683,97.776,96.603,97.451,56168.0
1771718400,97.066,97.671,97.043,97.328,61633.0
1772323200,97.611,99.254,97.438,98.578,113458.0
1772928000,99.186,100.089,98.103,100.074,94549.0
1773532800,99.903,100.016,98.628,99.26,110852.0
1774137600,99.21,99.88,98.509,99.787,126476.0
1774742400,99.989,100.339,98.937,99.678,89414.0
1775347200,99.902,99.918,98.112,98.271,96088.0
1775952000,98.7,98.736,97.328,97.89,93509.0
1776556800,98.161,98.652,97.705,98.227,100978.0
1777161600,98.381,98.83,97.441,97.943,96623.0
1777766400,97.917,98.301,97.325,97.597,115356.0
1778371200,97.711,99.053,97.551,99.027,100328.0
1778976000,99.089,99.393,98.665,99.019,125513.0
1779580800,98.741,99.266,98.459,98.603,86949.0
1780185600,98.743,99.852,98.638,99.794,93119.0
1780790400,99.832,100.059,99.302,99.777,117076.0
1781395200,99.509,101.163,99.389,100.818,40371.0
1782000000,100.889,101.809,100.794,101.353,48340.0
1782604800,101.39,101.589,100.536,100.819,42911.0
1783209600,100.85,101.26,100.574,100.964,42668.0
1783814400,101.061,101.328,100.33,100.527,35419.0
