time,open,high,low,close,volume
1579795200,97.297,97.582,97.274,97.487,775.0
1579809600,97.489,97.527,97.429,97.452,236.0
1579824000,97.484,97.496,97.462,97.472,57.0
1579838400,97.477,97.512,97.462,97.502,131.0
1579852800,97.499,97.632,97.442,97.612,612.0
1579867200,97.617,97.684,97.577,97.582,381.0
1579881600,97.579,97.729,97.572,97.662,421.0
1579896000,97.664,97.677,97.619,97.662,176.0
1580083200,97.617,97.621,97.607,97.612,24.0
1580097600,97.607,97.672,97.597,97.642,137.0
1580112000,97.644,97.732,97.597,97.672,405.0
1580126400,97.667,97.722,97.621,97.677,374.0
1580140800,97.682,97.792,97.637,97.762,525.0
1580155200,97.764,97.777,97.729,97.749,160.0
1580169600,97.729,97.752,97.707,97.746,74.0
1580184000,97.744,97.757,97.727,97.737,117.0
1580198400,97.739,97.832,97.737,97.772,322.0
1580212800,97.774,97.902,97.746,97.887,371.0
1580227200,97.884,97.964,97.871,97.882,451.0
1580241600,97.879,97.879,97.757,97.762,206.0
1580256000,97.772,97.822,97.757,97.817,86.0
1580270400,97.822,97.837,97.807,97.807,134.0
1580284800,97.802,97.942,97.792,97.887,395.0
1580299200,97.882,97.996,97.877,97.996,340.0
1580313600,97.994,97.994,97.862,97.917,499.0
1580328000,97.922,97.967,97.792,97.864,481.0
1580342400,97.844,97.862,97.834,97.862,39.0
1580356800,97.857,97.862,97.822,97.852,137.0
1580371200,97.849,97.897,97.817,97.832,275.0
1580385600,97.827,97.882,97.667,97.712,487.0
1580400000,97.714,97.807,97.612,97.617,528.0
1580414400,97.612,97.707,97.612,97.669,387.0
1580428800,97.679,97.712,97.672,97.697,63.0
1580443200,97.702,97.746,97.677,97.746,166.0
1580457600,97.742,97.782,97.677,97.717,354.0
1580472000,97.714,97.746,97.502,97.512,459.0
1580486400,97.509,97.542,97.212,97.267,761.0
1580500800,97.264,97.312,97.187,97.192,239.0
1580688000,97.302,97.312,97.262,97.297,96.0
1580702400,97.292,97.329,97.282,97.292,174.0
1580716800,97.287,97.502,97.277,97.437,510.0
1580731200,97.432,97.542,97.432,97.517,323.0
1580745600,97.512,97.729,97.512,97.642,572.0
1580760000,97.637,97.687,97.602,97.649,323.0
1580774400,97.642,97.667,97.637,97.662,41.0
1580788800,97.664,97.687,97.621,97.647,206.0
1580803200,97.652,97.797,97.637,97.697,377.0
1580817600,97.699,97.777,97.682,97.757,400.0
1580832000,97.759,97.842,97.734,97.812,438.0
1580846400,97.817,97.822,97.762,97.792,217.0
1580860800,97.789,97.827,97.787,97.822,48.0
1580875200,97.819,97.867,97.817,97.837,136.0
1580889600,97.834,97.902,97.746,97.871,394.0
1580904000,97.877,98.062,97.857,98.024,494.0
1580918400,98.022,98.172,98.007,98.077,556.0
1580932800,98.074,98.157,98.067,98.119,217.0
1580947200,98.157,98.172,98.132,98.142,66.0
1580961600,98.137,98.197,98.137,98.147,177.0
1580976000,98.152,98.182,98.062,98.162,542.0
1580990400,98.157,98.197,98.117,98.159,367.0
1581004800,98.162,98.437,98.157,98.367,627.0
1581019200,98.364,98.402,98.327,98.339,225.0
1581033600,98.317,98.332,98.312,98.312,36.0
1581048000,98.314,98.337,98.292,98.322,155.0
1581062400,98.319,98.487,98.312,98.482,355.0
1581076800,98.477,98.507,98.357,98.447,515.0
1581091200,98.449,98.582,98.312,98.577,724.0
1581105600,98.572,98.577,98.532,98.564,195.0
1581292800,98.517,98.547,98.512,98.542,46.0
1581307200,98.539,98.542,98.477,98.487,168.0
1581321600,98.484,98.582,98.482,98.512,304.0
1581336000,98.507,98.632,98.487,98.617,420.0
1581350400,98.621,98.762,98.557,98.742,541.0
1581364800,98.746,98.754,98.687,98.724,251.0
1581379200,98.749,98.752,98.707,98.722,64.0
1581393600,98.724,98.762,98.702,98.732,208.0
1581408000,98.734,98.797,98.692,98.697,367.0
1581422400,98.702,98.842,98.677,98.752,453.0
1581436800,98.749,98.767,98.587,98.607,599.0
1581451200,98.604,98.632,98.572,98.629,216.0
1581465600,98.654,98.659,98.602,98.612,73.0
1581480000,98.617,98.657,98.602,98.652,178.0
1581494400,98.654,98.717,98.572,98.587,452.0
1581508800,98.592,98.682,98.572,98.682,262.0
1581523200,98.684,98.832,98.647,98.819,574.0
1581537600,98.817,98.917,98.802,98.874,260.0
1581552000,98.882,98.887,98.862,98.867,36.0
1581566400,98.871,98.917,98.867,98.877,190.0
1581580800,98.882,98.892,98.752,98.777,348.0
1581595200,98.782,98.937,98.737,98.892,632.0
1581609600,98.887,98.982,98.827,98.947,621.0
1581624000,98.942,98.992,98.934,98.987,192.0
1581638400,98.992,99.012,98.982,98.992,61.0
1581652800,98.994,99.032,98.992,98.994,128.0
1581667200,98.992,99.012,98.942,98.962,355.0
1581681600,98.967,99.037,98.882,98.912,573.0
1581696000,98.909,99.027,98.864,98.967,451.0
1581710400,98.964,99.002,98.939,98.992,200.0
1581897600,99.009,99.032,99.002,99.007,59.0
1581912000,99.012,99.012,98.972,98.982,144.0
1581926400,98.979,99.022,98.922,98.972,279.0
1581940800,98.967,99.052,98.957,99.034,297.0
1581955200,99.032,99.087,99.009,99.059,281.0
1581984000,99.087,99.121,99.082,99.092,74.0
1581998400,99.097,99.121,99.042,99.067,182.0
1582012800,99.062,99.147,99.032,99.117,398.0
1582027200,99.121,99.292,99.017,99.246,644.0
1582041600,99.244,99.362,99.097,99.262,623.0
1582056000,99.259,99.352,99.259,99.334,238.0
1582070400,99.309,99.317,99.282,99.297,59.0
1582084800,99.294,99.347,99.292,99.337,138.0
1582099200,99.342,99.371,99.262,99.312,341.0
1582113600,99.317,99.467,99.302,99.432,539.0
1582128000,99.437,99.597,99.432,99.587,643.0
1582142400,99.589,99.612,99.457,99.487,341.0
1582156800,99.449,99.557,99.432,99.542,158.0
1582171200,99.547,99.621,99.529,99.584,253.0
1582185600,99.582,99.757,99.582,99.662,582.0
1582200000,99.664,99.807,99.647,99.697,592.0
1582214400,99.692,99.802,99.579,99.742,764.0
1582228800,99.737,99.807,99.717,99.799,292.0
1582243200,99.762,99.767,99.732,99.737,46.0
1582257600,99.734,99.782,99.707,99.717,202.0
1582272000,99.719,99.746,99.512,99.562,504.0
1582286400,99.557,99.672,99.544,99.562,487.0
1582300800,99.564,99.621,99.132,99.177,1099.0
1582315200,99.182,99.246,99.152,99.234,261.0
