entry_bar,exit_bar,pnl_pip,outcome,sl_pip,tp_pip,exit_kind,direction,t_entry,t_exit,src_card
134913,134917,16.000000000000636,win,161.76600000000067,161.76600000000067,0,long,1375372800000000000,1375375200000000000,XAUUSD-M10
135047,135048,158.46600000000066,win,161.76600000000067,161.76600000000067,1,long,1375453200000000000,1375453800000000000,XAUUSD-M10
136638,136642,44.39999999999982,win,161.76600000000067,161.76600000000067,0,long,1376407800000000000,1376410200000000000,XAUUSD-M10
136940,136944,8.499999999998362,win,161.76600000000067,161.76600000000067,0,long,1376589000000000000,1376591400000000000,XAUUSD-M10
137046,137050,14.999999999999272,win,161.76600000000067,161.76600000000067,0,long,1376652600000000000,1376655000000000000,XAUUSD-M10
137069,137073,-70.99999999999982,loss,161.76600000000067,161.76600000000067,0,long,1376666400000000000,1376668800000000000,XAUUSD-M10
137432,137436,-2.100000000001091,loss,161.76600000000067,161.76600000000067,0,long,1376884200000000000,1376886600000000000,XAUUSD-M10
137820,137824,-55.999999999999815,loss,161.76600000000067,161.76600000000067,0,long,1377117000000000000,1377119400000000000,XAUUSD-M10
137847,137851,-28.20000000000009,loss,161.76600000000067,161.76600000000067,0,long,1377133200000000000,1377135600000000000,XAUUSD-M10
137859,137863,56.10000000000055,win,161.76600000000067,161.76600000000067,0,long,1377140400000000000,1377142800000000000,XAUUSD-M10
137938,137942,-15.199999999998273,loss,161.76600000000067,161.76600000000067,0,long,1377187800000000000,1377190200000000000,XAUUSD-M10
138799,138803,41.79999999999991,win,161.76600000000067,161.76600000000067,0,long,1377704400000000000,1377706800000000000,XAUUSD-M10
138829,138833,-13.39999999999991,loss,161.76600000000067,161.76600000000067,0,long,1377722400000000000,1377724800000000000,XAUUSD-M10
138942,138946,-13.900000000001729,loss,161.76600000000067,161.76600000000067,0,long,1377790200000000000,1377792600000000000,XAUUSD-M10
138977,138981,-14.600000000001092,loss,161.76600000000067,161.76600000000067,0,long,1377811200000000000,1377813600000000000,XAUUSD-M10
139958,139962,13.599999999998271,win,161.76600000000067,161.76600000000067,0,long,1378399800000000000,1378402200000000000,XAUUSD-M10
139980,139984,32.40000000000164,win,161.76600000000067,161.76600000000067,0,long,1378413000000000000,1378415400000000000,XAUUSD-M10
140088,140092,-56.899999999999,loss,161.76600000000067,161.76600000000067,0,long,1378477800000000000,1378480200000000000,XAUUSD-M10
141096,141100,-22.700000000000546,loss,161.76600000000067,161.76600000000067,0,long,1379082600000000000,1379085000000000000,XAUUSD-M10
141138,141142,6.7,win,161.76600000000067,161.76600000000067,0,long,1379107800000000000,1379110200000000000,XAUUSD-M10
141441,141445,45.80000000000082,win,161.76600000000067,161.76600000000067,0,long,1379289600000000000,1379292000000000000,XAUUSD-M10
141531,141535,-4.700000000001,loss,161.76600000000067,161.76600000000067,0,long,1379343600000000000,1379346000000000000,XAUUSD-M10
141577,141587,-13.000000000000274,loss,161.76600000000067,161.76600000000067,0,long,1379371200000000000,1379377200000000000,XAUUSD-M10
141848,141849,158.46600000000066,win,161.76600000000067,161.76600000000067,1,long,1379533800000000000,1379534400000000000,XAUUSD-M10
142117,142121,11.500000000000181,win,161.76600000000067,161.76600000000067,0,long,1379695200000000000,1379697600000000000,XAUUSD-M10
142466,142470,-30.099999999998364,loss,161.76600000000067,161.76600000000067,0,long,1379904600000000000,1379907000000000000,XAUUSD-M10
142521,142525,13.199999999998635,win,161.76600000000067,161.76600000000067,0,long,1379937600000000000,1379940000000000000,XAUUSD-M10
142526,142530,-33.399999999999906,loss,161.76600000000067,161.76600000000067,0,long,1379940600000000000,1379943000000000000,XAUUSD-M10
143689,143693,17.899999999998908,win,161.76600000000067,161.76600000000067,0,long,1380638400000000000,1380640800000000000,XAUUSD-M10
143758,143762,37.20000000000182,win,161.76600000000067,161.76600000000067,0,long,1380679800000000000,1380682200000000000,XAUUSD-M10
143835,143839,-7.900000000000364,loss,161.76600000000067,161.76600000000067,0,long,1380726000000000000,1380728400000000000,XAUUSD-M10
143992,143996,-0.10000000000063647,loss,161.76600000000067,161.76600000000067,0,long,1380820200000000000,1380822600000000000,XAUUSD-M10
145129,145133,-4.199999999999181,loss,161.76600000000067,161.76600000000067,0,long,1381502400000000000,1381504800000000000,XAUUSD-M10
145708,145712,77.29999999999946,win,161.76600000000067,161.76600000000067,0,long,1381849800000000000,1381852200000000000,XAUUSD-M10
145862,145866,15.900000000000727,win,161.76600000000067,161.76600000000067,0,long,1381942200000000000,1381944600000000000,XAUUSD-M10
145964,145968,-131.99999999999892,loss,161.76600000000067,161.76600000000067,0,long,1382003400000000000,1382005800000000000,XAUUSD-M10
150924,150928,-32.80000000000045,loss,161.76600000000067,161.76600000000067,0,long,1384979400000000000,1384981800000000000,XAUUSD-M10
153195,153199,-51.59999999999927,loss,161.76600000000067,161.76600000000067,0,long,1386342000000000000,1386344400000000000,XAUUSD-M10
154955,154959,-32.90000000000036,loss,161.76600000000067,161.76600000000067,0,long,1387398000000000000,1387400400000000000,XAUUSD-M10
155065,155069,-0.7000000000000908,loss,161.76600000000067,161.76600000000067,0,long,1387464000000000000,1387466400000000000,XAUUSD-M10
155071,155075,-68.10000000000018,loss,161.76600000000067,161.76600000000067,0,long,1387467600000000000,1387470000000000000,XAUUSD-M10
157047,157051,-30.70000000000009,loss,161.76600000000067,161.76600000000067,0,long,1388653200000000000,1388655600000000000,XAUUSD-M10
157673,157677,5.900000000000728,win,161.76600000000067,161.76600000000067,0,long,1389028800000000000,1389031200000000000,XAUUSD-M10
202612,202616,-1.9999999999989084,loss,161.76600000000067,161.76600000000067,0,long,1415992200000000000,1415994600000000000,XAUUSD-M10
202935,202939,-13.499999999999819,loss,161.76600000000067,161.76600000000067,0,long,1416186000000000000,1416188400000000000,XAUUSD-M10
202940,202944,12.800000000001273,win,161.76600000000067,161.76600000000067,0,long,1416189000000000000,1416191400000000000,XAUUSD-M10
202947,202951,-24.80000000000091,loss,161.76600000000067,161.76600000000067,0,long,1416193200000000000,1416195600000000000,XAUUSD-M10
203332,203336,-1.3000000000018188,loss,161.76600000000067,161.76600000000067,0,long,1416424200000000000,1416426600000000000,XAUUSD-M10
203464,203468,-33.900000000001725,loss,161.76600000000067,161.76600000000067,0,long,1416503400000000000,1416505800000000000,XAUUSD-M10
204954,204958,80.20000000000137,win,161.76600000000067,161.76600000000067,0,long,1417397400000000000,1417399800000000000,XAUUSD-M10
205016,205020,23.800000000000363,win,161.76600000000067,161.76600000000067,0,long,1417434600000000000,1417437000000000000,XAUUSD-M10
205191,205195,1.200000000000455,win,161.76600000000067,161.76600000000067,0,long,1417539600000000000,1417542000000000000,XAUUSD-M10
206208,206212,14.799999999999454,win,161.76600000000067,161.76600000000067,0,long,1418149800000000000,1418152200000000000,XAUUSD-M10
207197,207201,25.000000000001545,win,161.76600000000067,161.76600000000067,0,long,1418743200000000000,1418745600000000000,XAUUSD-M10
207376,207380,-129.90000000000083,loss,161.76600000000067,161.76600000000067,0,long,1418850600000000000,1418853000000000000,XAUUSD-M10
209659,209663,-16.99999999999891,loss,161.76600000000067,161.76600000000067,0,long,1420220400000000000,1420222800000000000,XAUUSD-M10
211506,211510,-25.00000000000073,loss,161.76600000000067,161.76600000000067,0,long,1421328600000000000,1421331000000000000,XAUUSD-M10
212394,212398,22.899999999998908,win,161.76600000000067,161.76600000000067,0,long,1421861400000000000,1421863800000000000,XAUUSD-M10
212412,212416,17.600000000001454,win,161.76600000000067,161.76600000000067,0,long,1421872200000000000,1421874600000000000,XAUUSD-M10
212532,212536,35.999999999998366,win,161.76600000000067,161.76600000000067,0,long,1421944200000000000,1421946600000000000,XAUUSD-M10
213552,213556,-75.20000000000054,loss,161.76600000000067,161.76600000000067,0,long,1422556200000000000,1422558600000000000,XAUUSD-M10
213577,213581,-17.399999999998546,loss,161.76600000000067,161.76600000000067,0,long,1422571200000000000,1422573600000000000,XAUUSD-M10
238240,238244,-6.79999999999909,loss,161.76600000000067,161.76600000000067,0,long,1437369000000000000,1437371400000000000,XAUUSD-M10
238264,238268,17.500000000001545,win,161.76600000000067,161.76600000000067,0,long,1437383400000000000,1437385800000000000,XAUUSD-M10
243349,243353,-64.4999999999989,loss,161.76600000000067,161.76600000000067,0,long,1440434400000000000,1440436800000000000,XAUUSD-M10
267956,267960,-21.299999999999546,loss,161.76600000000067,161.76600000000067,0,long,1455198600000000000,1455201000000000000,XAUUSD-M10
268694,268698,15.50000000000109,win,161.76600000000067,161.76600000000067,0,long,1455641400000000000,1455643800000000000,XAUUSD-M10
269863,269867,-12.500000000000728,loss,161.76600000000067,161.76600000000067,0,long,1456342800000000000,1456345200000000000,XAUUSD-M10
269912,269916,-20.39999999999809,loss,161.76600000000067,161.76600000000067,0,long,1456372200000000000,1456374600000000000,XAUUSD-M10
269988,269992,10.699999999998635,win,161.76600000000067,161.76600000000067,0,long,1456417800000000000,1456420200000000000,XAUUSD-M10
270141,270145,20.999999999998362,win,161.76600000000067,161.76600000000067,0,long,1456509600000000000,1456512000000000000,XAUUSD-M10
271141,271145,1.8999999999998183,win,161.76600000000067,161.76600000000067,0,long,1457109600000000000,1457112000000000000,XAUUSD-M10
272002,272006,39.899999999999366,win,161.76600000000067,161.76600000000067,0,long,1457626200000000000,1457628600000000000,XAUUSD-M10
272068,272072,-59.89999999999854,loss,161.76600000000067,161.76600000000067,0,long,1457665800000000000,1457668200000000000,XAUUSD-M10
272151,272155,-85.99999999999982,loss,161.76600000000067,161.76600000000067,0,long,1457715600000000000,1457718000000000000,XAUUSD-M10
278059,278063,18.900000000000272,win,161.76600000000067,161.76600000000067,0,long,1461260400000000000,1461262800000000000,XAUUSD-M10
278079,278083,-11.500000000001638,loss,161.76600000000067,161.76600000000067,0,long,1461272400000000000,1461274800000000000,XAUUSD-M10
286142,286146,4.999999999999273,win,161.76600000000067,161.76600000000067,0,long,1466110200000000000,1466112600000000000,XAUUSD-M10
287185,287189,-7.200000000001,loss,161.76600000000067,161.76600000000067,0,long,1466736000000000000,1466738400000000000,XAUUSD-M10
287724,287728,9.599999999999635,win,161.76600000000067,161.76600000000067,0,long,1467059400000000000,1467061800000000000,XAUUSD-M10
288651,288655,-7.100000000001091,loss,161.76600000000067,161.76600000000067,0,long,1467615600000000000,1467618000000000000,XAUUSD-M10
289282,289286,-68.89999999999945,loss,161.76600000000067,161.76600000000067,0,long,1467994200000000000,1467996600000000000,XAUUSD-M10
307064,307067,158.46600000000066,win,161.76600000000067,161.76600000000067,1,long,1478663400000000000,1478665200000000000,XAUUSD-M10
307249,307253,-36.70000000000145,loss,161.76600000000067,161.76600000000067,0,long,1478774400000000000,1478776800000000000,XAUUSD-M10
307258,307262,-3.3,loss,161.76600000000067,161.76600000000067,0,long,1478779800000000000,1478782200000000000,XAUUSD-M10
307383,307387,-4.300000000001364,loss,161.76600000000067,161.76600000000067,0,long,1478854800000000000,1478857200000000000,XAUUSD-M10
444298,444302,3.0000000000010916,win,161.76600000000067,161.76600000000067,0,long,1561003800000000000,1561006200000000000,XAUUSD-M10
444498,444502,-37.400000000000816,loss,161.76600000000067,161.76600000000067,0,long,1561123800000000000,1561126200000000000,XAUUSD-M10
445059,445063,-69.399999999999,loss,161.76600000000067,161.76600000000067,0,long,1561460400000000000,1561462800000000000,XAUUSD-M10
445103,445107,19.699999999999545,win,161.76600000000067,161.76600000000067,0,long,1561486800000000000,1561489200000000000,XAUUSD-M10
445110,445114,-62.39999999999854,loss,161.76600000000067,161.76600000000067,0,long,1561491000000000000,1561493400000000000,XAUUSD-M10
446154,446158,-26.79999999999909,loss,161.76600000000067,161.76600000000067,0,long,1562117400000000000,1562119800000000000,XAUUSD-M10
446243,446247,37.30000000000173,win,161.76600000000067,161.76600000000067,0,long,1562170800000000000,1562173200000000000,XAUUSD-M10
450447,450451,24.2,win,161.76600000000067,161.76600000000067,0,long,1564693200000000000,1564695600000000000,XAUUSD-M10
450567,450571,22.399999999999363,win,161.76600000000067,161.76600000000067,0,long,1564765200000000000,1564767600000000000,XAUUSD-M10
451006,451010,37.09999999999964,win,161.76600000000067,161.76600000000067,0,long,1565028600000000000,1565031000000000000,XAUUSD-M10
451066,451070,-23.899999999999455,loss,161.76600000000067,161.76600000000067,0,long,1565064600000000000,1565067000000000000,XAUUSD-M10
451083,451087,50.80000000000082,win,161.76600000000067,161.76600000000067,0,long,1565074800000000000,1565077200000000000,XAUUSD-M10
451287,451291,-61.60000000000154,loss,161.76600000000067,161.76600000000067,0,long,1565197200000000000,1565199600000000000,XAUUSD-M10
451483,451487,4.699999999999545,win,161.76600000000067,161.76600000000067,0,long,1565314800000000000,1565317200000000000,XAUUSD-M10
452149,452150,-165.06600000000068,loss,161.76600000000067,161.76600000000067,2,long,1565714400000000000,1565715000000000000,XAUUSD-M10
452285,452289,26.7,win,161.76600000000067,161.76600000000067,0,long,1565796000000000000,1565798400000000000,XAUUSD-M10
452398,452402,-5.600000000000182,loss,161.76600000000067,161.76600000000067,0,long,1565863800000000000,1565866200000000000,XAUUSD-M10
452409,452413,17.899999999998908,win,161.76600000000067,161.76600000000067,0,long,1565870400000000000,1565872800000000000,XAUUSD-M10
453928,453932,4.000000000000182,win,161.76600000000067,161.76600000000067,0,long,1566781800000000000,1566784200000000000,XAUUSD-M10
453980,453984,-60.999999999999815,loss,161.76600000000067,161.76600000000067,0,long,1566813000000000000,1566815400000000000,XAUUSD-M10
455465,455469,39.000000000000185,win,161.76600000000067,161.76600000000067,0,long,1567704000000000000,1567706400000000000,XAUUSD-M10
455608,455612,-14.600000000001092,loss,161.76600000000067,161.76600000000067,0,long,1567789800000000000,1567792200000000000,XAUUSD-M10
456476,456480,-58.89999999999945,loss,161.76600000000067,161.76600000000067,0,long,1568310600000000000,1568313000000000000,XAUUSD-M10
456952,456956,16.999999999999726,win,161.76600000000067,161.76600000000067,0,long,1568596200000000000,1568598600000000000,XAUUSD-M10
456963,456967,-6.500000000001637,loss,161.76600000000067,161.76600000000067,0,long,1568602800000000000,1568605200000000000,XAUUSD-M10
459499,459503,-70.8,loss,161.76600000000067,161.76600000000067,0,long,1570124400000000000,1570126800000000000,XAUUSD-M10
473082,473086,-10.000000000000728,loss,161.76600000000067,161.76600000000067,0,long,1578274200000000000,1578276600000000000,XAUUSD-M10
473091,473095,7.200000000001819,win,161.76600000000067,161.76600000000067,0,long,1578279600000000000,1578282000000000000,XAUUSD-M10
473374,473378,-53.20000000000009,loss,161.76600000000067,161.76600000000067,0,long,1578449400000000000,1578451800000000000,XAUUSD-M10
480136,480140,-9.399999999999,loss,161.76600000000067,161.76600000000067,0,long,1582506600000000000,1582509000000000000,XAUUSD-M10
480189,480193,52.89999999999891,win,161.76600000000067,161.76600000000067,0,long,1582538400000000000,1582540800000000000,XAUUSD-M10
481674,481678,-12.100000000001092,loss,161.76600000000067,161.76600000000067,0,long,1583429400000000000,1583431800000000000,XAUUSD-M10
481700,481704,15.799999999998544,win,161.76600000000067,161.76600000000067,0,long,1583445000000000000,1583447400000000000,XAUUSD-M10
481712,481722,-9.400000000001274,loss,161.76600000000067,161.76600000000067,0,long,1583452200000000000,1583458200000000000,XAUUSD-M10
481723,481727,-11.399999999999455,loss,161.76600000000067,161.76600000000067,0,long,1583458800000000000,1583461200000000000,XAUUSD-M10
481731,481735,-52.500000000000725,loss,161.76600000000067,161.76600000000067,0,long,1583463600000000000,1583466000000000000,XAUUSD-M10
481746,481750,35.59999999999873,win,161.76600000000067,161.76600000000067,0,long,1583472600000000000,1583475000000000000,XAUUSD-M10
486695,486699,39.999999999999275,win,161.76600000000067,161.76600000000067,0,long,1586442000000000000,1586444400000000000,XAUUSD-M10
489581,489585,-38.399999999999906,loss,161.76600000000067,161.76600000000067,0,long,1588173600000000000,1588176000000000000,XAUUSD-M10
489685,489689,44.79999999999946,win,161.76600000000067,161.76600000000067,0,long,1588236000000000000,1588238400000000000,XAUUSD-M10
489717,489721,37.399999999999366,win,161.76600000000067,161.76600000000067,0,long,1588255200000000000,1588257600000000000,XAUUSD-M10
490423,490427,-17.30000000000091,loss,161.76600000000067,161.76600000000067,0,long,1588678800000000000,1588681200000000000,XAUUSD-M10
490437,490441,-6.199999999999636,loss,161.76600000000067,161.76600000000067,0,long,1588687200000000000,1588689600000000000,XAUUSD-M10
490442,490446,30.200000000001364,win,161.76600000000067,161.76600000000067,0,long,1588690200000000000,1588692600000000000,XAUUSD-M10
490593,490597,54.69999999999955,win,161.76600000000067,161.76600000000067,0,long,1588780800000000000,1588783200000000000,XAUUSD-M10
490742,490746,-4.200000000001455,loss,161.76600000000067,161.76600000000067,0,long,1588870200000000000,1588872600000000000,XAUUSD-M10
490875,490879,-130.99999999999983,loss,161.76600000000067,161.76600000000067,0,long,1588950000000000000,1588952400000000000,XAUUSD-M10
491469,491473,-36.400000000001725,loss,161.76600000000067,161.76600000000067,0,long,1589306400000000000,1589308800000000000,XAUUSD-M10
491606,491610,43.900000000000276,win,161.76600000000067,161.76600000000067,0,long,1589388600000000000,1589391000000000000,XAUUSD-M10
491749,491753,23.800000000000363,win,161.76600000000067,161.76600000000067,0,long,1589474400000000000,1589476800000000000,XAUUSD-M10
491886,491890,10.600000000001,win,161.76600000000067,161.76600000000067,0,long,1589556600000000000,1589559000000000000,XAUUSD-M10
492430,492434,8.600000000000545,win,161.76600000000067,161.76600000000067,0,long,1589883000000000000,1589885400000000000,XAUUSD-M10
492459,492463,-22.900000000000365,loss,161.76600000000067,161.76600000000067,0,long,1589900400000000000,1589902800000000000,XAUUSD-M10
492618,492622,5.70000000000091,win,161.76600000000067,161.76600000000067,0,long,1589995800000000000,1589998200000000000,XAUUSD-M10
492760,492764,-47.90000000000036,loss,161.76600000000067,161.76600000000067,0,long,1590081000000000000,1590083400000000000,XAUUSD-M10
493483,493487,-41.49999999999936,loss,161.76600000000067,161.76600000000067,0,long,1590514800000000000,1590517200000000000,XAUUSD-M10
493626,493630,11.7,win,161.76600000000067,161.76600000000067,0,long,1590600600000000000,1590603000000000000,XAUUSD-M10
494503,494507,-12.100000000001092,loss,161.76600000000067,161.76600000000067,0,long,1591126800000000000,1591129200000000000,XAUUSD-M10
494623,494627,-57.70000000000054,loss,161.76600000000067,161.76600000000067,0,long,1591198800000000000,1591201200000000000,XAUUSD-M10
494771,494775,-80.8999999999999,loss,161.76600000000067,161.76600000000067,0,long,1591287600000000000,1591290000000000000,XAUUSD-M10
494911,494915,-47.00000000000118,loss,161.76600000000067,161.76600000000067,0,long,1591371600000000000,1591374000000000000,XAUUSD-M10
495493,495497,21.899999999999817,win,161.76600000000067,161.76600000000067,0,long,1591720800000000000,1591723200000000000,XAUUSD-M10
495664,495668,3.0000000000010916,win,161.76600000000067,161.76600000000067,0,long,1591823400000000000,1591825800000000000,XAUUSD-M10
495776,495780,33.20000000000091,win,161.76600000000067,161.76600000000067,0,long,1591890600000000000,1591893000000000000,XAUUSD-M10
495879,495883,-17.299999999998636,loss,161.76600000000067,161.76600000000067,0,long,1591952400000000000,1591954800000000000,XAUUSD-M10
495926,495930,-21.099999999999728,loss,161.76600000000067,161.76600000000067,0,long,1591980600000000000,1591983000000000000,XAUUSD-M10
496351,496355,-1.099999999999727,loss,161.76600000000067,161.76600000000067,0,long,1592235600000000000,1592238000000000000,XAUUSD-M10
496492,496496,20.800000000000818,win,161.76600000000067,161.76600000000067,0,long,1592320200000000000,1592322600000000000,XAUUSD-M10
496653,496657,-1.9999999999989084,loss,161.76600000000067,161.76600000000067,0,long,1592416800000000000,1592419200000000000,XAUUSD-M10
496777,496781,0.5000000000010916,win,161.76600000000067,161.76600000000067,0,long,1592491200000000000,1592493600000000000,XAUUSD-M10
497368,497372,-110.19999999999827,loss,161.76600000000067,161.76600000000067,0,long,1592845800000000000,1592848200000000000,XAUUSD-M10
497443,497447,-3.0000000000002727,loss,161.76600000000067,161.76600000000067,0,long,1592890800000000000,1592893200000000000,XAUUSD-M10
497507,497511,48.80000000000037,win,161.76600000000067,161.76600000000067,0,long,1592929200000000000,1592931600000000000,XAUUSD-M10
497649,497653,17.49999999999927,win,161.76600000000067,161.76600000000067,0,long,1593014400000000000,1593016800000000000,XAUUSD-M10
497794,497798,-33.89999999999945,loss,161.76600000000067,161.76600000000067,0,long,1593101400000000000,1593103800000000000,XAUUSD-M10
498662,498666,-40.20000000000054,loss,161.76600000000067,161.76600000000067,0,long,1593622200000000000,1593624600000000000,XAUUSD-M10
499821,499825,-8.999999999999364,loss,161.76600000000067,161.76600000000067,0,long,1594317600000000000,1594320000000000000,XAUUSD-M10
500537,500541,25.100000000001454,win,161.76600000000067,161.76600000000067,0,long,1594747200000000000,1594749600000000000,XAUUSD-M10
501656,501660,74.1000000000001,win,161.76600000000067,161.76600000000067,0,long,1595418600000000000,1595421000000000000,XAUUSD-M10
501675,501679,-17.900000000000365,loss,161.76600000000067,161.76600000000067,0,long,1595430000000000000,1595432400000000000,XAUUSD-M10
501798,501802,-31.399999999999455,loss,161.76600000000067,161.76600000000067,0,long,1595503800000000000,1595506200000000000,XAUUSD-M10
502319,502323,37.799999999999,win,161.76600000000067,161.76600000000067,0,long,1595816400000000000,1595818800000000000,XAUUSD-M10
503559,503563,94.80000000000173,win,161.76600000000067,161.76600000000067,0,long,1596560400000000000,1596562800000000000,XAUUSD-M10
506676,506680,-11.900000000001274,loss,161.76600000000067,161.76600000000067,0,long,1598430600000000000,1598433000000000000,XAUUSD-M10
508580,508584,-3.900000000001728,loss,161.76600000000067,161.76600000000067,0,long,1599573000000000000,1599575400000000000,XAUUSD-M10
508882,508886,6.899999999999818,win,161.76600000000067,161.76600000000067,0,long,1599754200000000000,1599756600000000000,XAUUSD-M10
509029,509033,-33.79999999999954,loss,161.76600000000067,161.76600000000067,0,long,1599842400000000000,1599844800000000000,XAUUSD-M10
509367,509371,30.200000000001364,win,161.76600000000067,161.76600000000067,0,long,1600045200000000000,1600047600000000000,XAUUSD-M10
509608,509612,-3.599999999999727,loss,161.76600000000067,161.76600000000067,0,long,1600189800000000000,1600192200000000000,XAUUSD-M10
509752,509756,27.399999999999363,win,161.76600000000067,161.76600000000067,0,long,1600276200000000000,1600278600000000000,XAUUSD-M10
509963,509967,3.0000000000010916,win,161.76600000000067,161.76600000000067,0,long,1600402800000000000,1600405200000000000,XAUUSD-M10
510461,510465,-53.10000000000018,loss,161.76600000000067,161.76600000000067,0,long,1600701600000000000,1600704000000000000,XAUUSD-M10
511445,511449,-33.00000000000027,loss,161.76600000000067,161.76600000000067,0,long,1601292000000000000,1601294400000000000,XAUUSD-M10
511547,511551,-14.100000000001547,loss,161.76600000000067,161.76600000000067,0,long,1601353200000000000,1601355600000000000,XAUUSD-M10
511614,511618,20.800000000000818,win,161.76600000000067,161.76600000000067,0,long,1601393400000000000,1601395800000000000,XAUUSD-M10
511760,511764,-65.8,loss,161.76600000000067,161.76600000000067,0,long,1601481000000000000,1601483400000000000,XAUUSD-M10
511903,511907,-24.099999999999273,loss,161.76600000000067,161.76600000000067,0,long,1601566800000000000,1601569200000000000,XAUUSD-M10
512002,512006,13.300000000000818,win,161.76600000000067,161.76600000000067,0,long,1601626200000000000,1601628600000000000,XAUUSD-M10
512489,512493,-10.89999999999991,loss,161.76600000000067,161.76600000000067,0,long,1601918400000000000,1601920800000000000,XAUUSD-M10
512636,512640,-14.799999999998636,loss,161.76600000000067,161.76600000000067,0,long,1602006600000000000,1602009000000000000,XAUUSD-M10
512727,512731,37.799999999999,win,161.76600000000067,161.76600000000067,0,long,1602061200000000000,1602063600000000000,XAUUSD-M10
512732,512736,-27.30000000000091,loss,161.76600000000067,161.76600000000067,0,long,1602064200000000000,1602066600000000000,XAUUSD-M10
512748,512752,-12.700000000000546,loss,161.76600000000067,161.76600000000067,0,long,1602073800000000000,1602076200000000000,XAUUSD-M10
512757,512761,26.60000000000009,win,161.76600000000067,161.76600000000067,0,long,1602079200000000000,1602081600000000000,XAUUSD-M10
512765,512769,19.00000000000018,win,161.76600000000067,161.76600000000067,0,long,1602084000000000000,1602086400000000000,XAUUSD-M10
512923,512927,16.899999999999817,win,161.76600000000067,161.76600000000067,0,long,1602178800000000000,1602181200000000000,XAUUSD-M10
512939,512943,7.099999999999636,win,161.76600000000067,161.76600000000067,0,long,1602188400000000000,1602190800000000000,XAUUSD-M10
513502,513506,12.299999999999454,win,161.76600000000067,161.76600000000067,0,long,1602526200000000000,1602528600000000000,XAUUSD-M10
513636,513640,-56.39999999999945,loss,161.76600000000067,161.76600000000067,0,long,1602606600000000000,1602609000000000000,XAUUSD-M10
513793,513797,-57.099999999998815,loss,161.76600000000067,161.76600000000067,0,long,1602700800000000000,1602703200000000000,XAUUSD-M10
513904,513908,9.799999999999454,win,161.76600000000067,161.76600000000067,0,long,1602767400000000000,1602769800000000000,XAUUSD-M10
513913,513917,32.20000000000182,win,161.76600000000067,161.76600000000067,0,long,1602772800000000000,1602775200000000000,XAUUSD-M10
513975,513979,-0.19999999999827178,loss,161.76600000000067,161.76600000000067,0,long,1602810000000000000,1602812400000000000,XAUUSD-M10
514075,514079,-11.399999999999455,loss,161.76600000000067,161.76600000000067,0,long,1602870000000000000,1602872400000000000,XAUUSD-M10
514943,514947,11.400000000000272,win,161.76600000000067,161.76600000000067,0,long,1603390800000000000,1603393200000000000,XAUUSD-M10
515795,515799,-4.900000000000818,loss,161.76600000000067,161.76600000000067,0,long,1603902000000000000,1603904400000000000,XAUUSD-M10
515934,515938,58.80000000000037,win,161.76600000000067,161.76600000000067,0,long,1603985400000000000,1603987800000000000,XAUUSD-M10
516073,516077,14.2,win,161.76600000000067,161.76600000000067,0,long,1604068800000000000,1604071200000000000,XAUUSD-M10
516722,516723,-165.06600000000068,loss,161.76600000000067,161.76600000000067,2,long,1604458200000000000,1604458800000000000,XAUUSD-M10
517476,517480,-32.099999999998815,loss,161.76600000000067,161.76600000000067,0,long,1604910600000000000,1604913000000000000,XAUUSD-M10
517507,517509,-165.06600000000068,loss,161.76600000000067,161.76600000000067,2,long,1604929200000000000,1604930400000000000,XAUUSD-M10
517774,517778,26.300000000000363,win,161.76600000000067,161.76600000000067,0,long,1605089400000000000,1605091800000000000,XAUUSD-M10
517779,517783,8.199999999998635,win,161.76600000000067,161.76600000000067,0,long,1605092400000000000,1605094800000000000,XAUUSD-M10
517792,517796,60.00000000000155,win,161.76600000000067,161.76600000000067,0,long,1605100200000000000,1605102600000000000,XAUUSD-M10
517957,517961,34.29999999999991,win,161.76600000000067,161.76600000000067,0,long,1605199200000000000,1605201600000000000,XAUUSD-M10
518517,518521,40.59999999999873,win,161.76600000000067,161.76600000000067,0,long,1605535200000000000,1605537600000000000,XAUUSD-M10
518958,518962,41.800000000002186,win,161.76600000000067,161.76600000000067,0,long,1605799800000000000,1605802200000000000,XAUUSD-M10
519542,519546,-33.89999999999945,loss,161.76600000000067,161.76600000000067,0,long,1606150200000000000,1606152600000000000,XAUUSD-M10
519606,519610,0.10000000000145537,win,161.76600000000067,161.76600000000067,0,long,1606188600000000000,1606191000000000000,XAUUSD-M10
519645,519649,-21.399999999999455,loss,161.76600000000067,161.76600000000067,0,long,1606212000000000000,1606214400000000000,XAUUSD-M10
519650,519654,6.600000000000091,win,161.76600000000067,161.76600000000067,0,long,1606215000000000000,1606217400000000000,XAUUSD-M10
519659,519663,-48.600000000002,loss,161.76600000000067,161.76600000000067,0,long,1606220400000000000,1606222800000000000,XAUUSD-M10
519740,519744,-22.599999999998364,loss,161.76600000000067,161.76600000000067,0,long,1606269000000000000,1606271400000000000,XAUUSD-M10
519747,519751,-5.699999999997817,loss,161.76600000000067,161.76600000000067,0,long,1606273200000000000,1606275600000000000,XAUUSD-M10
519831,519835,-1.800000000001364,loss,161.76600000000067,161.76600000000067,0,long,1606323600000000000,1606326000000000000,XAUUSD-M10
